"";"region";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"16869";"Rheinland-Pfalz";NA;NA;"Germany";"2020/07/29";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"16870";"Rheinland-Pfalz";"0";"4";"Germany";"2020/07/29";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"16871";"Rheinland-Pfalz";"60";"79";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16872";"Rheinland-Pfalz";"80";NA;"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16873";"Rheinland-Pfalz";"35";"59";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16874";"Rheinland-Pfalz";"15";"34";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16875";"Rheinland-Pfalz";"5";"14";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16876";"Rheinland-Pfalz";NA;NA;"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16877";"Rheinland-Pfalz";"0";"4";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16878";"Rheinland-Pfalz";"60";"79";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"16879";"Rheinland-Pfalz";"80";NA;"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"16880";"Rheinland-Pfalz";"35";"59";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"16881";"Rheinland-Pfalz";"15";"34";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"16882";"Rheinland-Pfalz";"5";"14";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"16883";"Rheinland-Pfalz";NA;NA;"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"16884";"Rheinland-Pfalz";"0";"4";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"16885";"Rheinland-Pfalz";"60";"79";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"16886";"Rheinland-Pfalz";"80";NA;"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"16887";"Rheinland-Pfalz";"35";"59";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"16888";"Rheinland-Pfalz";"15";"34";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"16889";"Rheinland-Pfalz";"5";"14";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"16890";"Rheinland-Pfalz";NA;NA;"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"16891";"Rheinland-Pfalz";"0";"4";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"16892";"Rheinland-Pfalz";"60";"79";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"16893";"Rheinland-Pfalz";"80";NA;"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"16894";"Rheinland-Pfalz";"35";"59";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"16895";"Rheinland-Pfalz";"15";"34";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"16896";"Rheinland-Pfalz";"5";"14";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"16897";"Rheinland-Pfalz";NA;NA;"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"16898";"Rheinland-Pfalz";"0";"4";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"16899";"Rheinland-Pfalz";"60";"79";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"16900";"Rheinland-Pfalz";"80";NA;"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"16901";"Rheinland-Pfalz";"35";"59";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"16902";"Rheinland-Pfalz";"15";"34";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"16903";"Rheinland-Pfalz";"5";"14";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"16904";"Rheinland-Pfalz";NA;NA;"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"16905";"Rheinland-Pfalz";"0";"4";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"16906";"Rheinland-Pfalz";"60";"79";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"16907";"Rheinland-Pfalz";"80";NA;"Germany";"2020/09/18";"2020";"38";1;0;0;1;"Germany";"AgeGender"
"16908";"Rheinland-Pfalz";"35";"59";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"16909";"Rheinland-Pfalz";"15";"34";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"16910";"Rheinland-Pfalz";"5";"14";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"16911";"Rheinland-Pfalz";NA;NA;"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"16912";"Rheinland-Pfalz";"0";"4";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"16913";"Rheinland-Pfalz";"60";"79";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"16914";"Rheinland-Pfalz";"80";NA;"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"16915";"Rheinland-Pfalz";"35";"59";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"16916";"Rheinland-Pfalz";"15";"34";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"16917";"Rheinland-Pfalz";"5";"14";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"16918";"Rheinland-Pfalz";NA;NA;"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"16919";"Rheinland-Pfalz";"0";"4";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"16920";"Rheinland-Pfalz";"60";"79";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"16921";"Rheinland-Pfalz";"80";NA;"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"16922";"Rheinland-Pfalz";"35";"59";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"16923";"Rheinland-Pfalz";"15";"34";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"16924";"Rheinland-Pfalz";"5";"14";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"16925";"Rheinland-Pfalz";NA;NA;"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"16926";"Rheinland-Pfalz";"0";"4";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"16927";"Rheinland-Pfalz";"60";"79";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16928";"Rheinland-Pfalz";"80";NA;"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16929";"Rheinland-Pfalz";"35";"59";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16930";"Rheinland-Pfalz";"15";"34";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16931";"Rheinland-Pfalz";"5";"14";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16932";"Rheinland-Pfalz";NA;NA;"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16933";"Rheinland-Pfalz";"0";"4";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"16934";"Rheinland-Pfalz";"60";"79";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"16935";"Rheinland-Pfalz";"80";NA;"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"16936";"Rheinland-Pfalz";"35";"59";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"16937";"Rheinland-Pfalz";"15";"34";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"16938";"Rheinland-Pfalz";"5";"14";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"16939";"Rheinland-Pfalz";NA;NA;"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"16940";"Rheinland-Pfalz";"0";"4";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"16941";"Rheinland-Pfalz";"60";"79";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"16942";"Rheinland-Pfalz";"80";NA;"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"16943";"Rheinland-Pfalz";"35";"59";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"16944";"Rheinland-Pfalz";"15";"34";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"16945";"Rheinland-Pfalz";"5";"14";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"16946";"Rheinland-Pfalz";NA;NA;"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"16947";"Rheinland-Pfalz";"0";"4";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"16948";"Rheinland-Pfalz";"60";"79";"Germany";"2020/03/16";"2020";"12";1;0;0;1;"Germany";"AgeGender"
"16949";"Rheinland-Pfalz";"80";NA;"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"16950";"Rheinland-Pfalz";"35";"59";"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"16951";"Rheinland-Pfalz";"15";"34";"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"16952";"Rheinland-Pfalz";"5";"14";"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"16953";"Rheinland-Pfalz";NA;NA;"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"16954";"Rheinland-Pfalz";"0";"4";"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"16955";"Rheinland-Pfalz";"60";"79";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16956";"Rheinland-Pfalz";"80";NA;"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16957";"Rheinland-Pfalz";"35";"59";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16958";"Rheinland-Pfalz";"15";"34";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16959";"Rheinland-Pfalz";"5";"14";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16960";"Rheinland-Pfalz";NA;NA;"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16961";"Rheinland-Pfalz";"0";"4";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16962";"Rheinland-Pfalz";"60";"79";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"16963";"Rheinland-Pfalz";"80";NA;"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"16964";"Rheinland-Pfalz";"35";"59";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"16965";"Rheinland-Pfalz";"15";"34";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"16966";"Rheinland-Pfalz";"5";"14";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"16967";"Rheinland-Pfalz";NA;NA;"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"16968";"Rheinland-Pfalz";"0";"4";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"16969";"Rheinland-Pfalz";"60";"79";"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16970";"Rheinland-Pfalz";"80";NA;"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16971";"Rheinland-Pfalz";"35";"59";"Germany";"2020/09/05";"2020";"36";1;0;0;1;"Germany";"AgeGender"
"16972";"Rheinland-Pfalz";"15";"34";"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16973";"Rheinland-Pfalz";"5";"14";"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16974";"Rheinland-Pfalz";NA;NA;"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16975";"Rheinland-Pfalz";"0";"4";"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"16976";"Rheinland-Pfalz";"60";"79";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"16977";"Rheinland-Pfalz";"80";NA;"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"16978";"Rheinland-Pfalz";"35";"59";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"16979";"Rheinland-Pfalz";"15";"34";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"16980";"Rheinland-Pfalz";"5";"14";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"16981";"Rheinland-Pfalz";NA;NA;"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"16982";"Rheinland-Pfalz";"0";"4";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"16983";"Rheinland-Pfalz";"60";"79";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"16984";"Rheinland-Pfalz";"80";NA;"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"16985";"Rheinland-Pfalz";"35";"59";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"16986";"Rheinland-Pfalz";"15";"34";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"16987";"Rheinland-Pfalz";"5";"14";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"16988";"Rheinland-Pfalz";NA;NA;"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"16989";"Rheinland-Pfalz";"0";"4";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"16990";"Rheinland-Pfalz";"60";"79";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"16991";"Rheinland-Pfalz";"80";NA;"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"16992";"Rheinland-Pfalz";"35";"59";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"16993";"Rheinland-Pfalz";"15";"34";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"16994";"Rheinland-Pfalz";"5";"14";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"16995";"Rheinland-Pfalz";NA;NA;"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"16996";"Rheinland-Pfalz";"0";"4";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"16997";"Rheinland-Pfalz";"60";"79";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"16998";"Rheinland-Pfalz";"80";NA;"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"16999";"Rheinland-Pfalz";"35";"59";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17000";"Rheinland-Pfalz";"15";"34";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17001";"Rheinland-Pfalz";"5";"14";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17002";"Rheinland-Pfalz";NA;NA;"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17003";"Rheinland-Pfalz";"0";"4";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17004";"Rheinland-Pfalz";"60";"79";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"17005";"Rheinland-Pfalz";"80";NA;"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"17006";"Rheinland-Pfalz";"35";"59";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"17007";"Rheinland-Pfalz";"15";"34";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"17008";"Rheinland-Pfalz";"5";"14";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"17009";"Rheinland-Pfalz";NA;NA;"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"17010";"Rheinland-Pfalz";"0";"4";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"17011";"Rheinland-Pfalz";"60";"79";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"17012";"Rheinland-Pfalz";"80";NA;"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"17013";"Rheinland-Pfalz";"35";"59";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"17014";"Rheinland-Pfalz";"15";"34";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"17015";"Rheinland-Pfalz";"5";"14";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"17016";"Rheinland-Pfalz";NA;NA;"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"17017";"Rheinland-Pfalz";"0";"4";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"17018";"Rheinland-Pfalz";"60";"79";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"17019";"Rheinland-Pfalz";"80";NA;"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"17020";"Rheinland-Pfalz";"35";"59";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"17021";"Rheinland-Pfalz";"15";"34";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"17022";"Rheinland-Pfalz";"5";"14";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"17023";"Rheinland-Pfalz";NA;NA;"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"17024";"Rheinland-Pfalz";"0";"4";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"17025";"Rheinland-Pfalz";"60";"79";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17026";"Rheinland-Pfalz";"80";NA;"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17027";"Rheinland-Pfalz";"35";"59";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17028";"Rheinland-Pfalz";"15";"34";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17029";"Rheinland-Pfalz";"5";"14";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17030";"Rheinland-Pfalz";NA;NA;"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17031";"Rheinland-Pfalz";"0";"4";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"17032";"Rheinland-Pfalz";"60";"79";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17033";"Rheinland-Pfalz";"80";NA;"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17034";"Rheinland-Pfalz";"35";"59";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17035";"Rheinland-Pfalz";"15";"34";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17036";"Rheinland-Pfalz";"5";"14";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17037";"Rheinland-Pfalz";NA;NA;"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17038";"Rheinland-Pfalz";"0";"4";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17039";"Rheinland-Pfalz";"60";"79";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17040";"Rheinland-Pfalz";"80";NA;"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17041";"Rheinland-Pfalz";"35";"59";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17042";"Rheinland-Pfalz";"15";"34";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17043";"Rheinland-Pfalz";"5";"14";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17044";"Rheinland-Pfalz";NA;NA;"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17045";"Rheinland-Pfalz";"0";"4";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17046";"Rheinland-Pfalz";"60";"79";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17047";"Rheinland-Pfalz";"80";NA;"Germany";"2020/08/08";"2020";"32";0;1;0;1;"Germany";"AgeGender"
"17048";"Rheinland-Pfalz";"35";"59";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17049";"Rheinland-Pfalz";"15";"34";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17050";"Rheinland-Pfalz";"5";"14";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17051";"Rheinland-Pfalz";NA;NA;"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17052";"Rheinland-Pfalz";"0";"4";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"17053";"Rheinland-Pfalz";"60";"79";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"17054";"Rheinland-Pfalz";"80";NA;"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"17055";"Rheinland-Pfalz";"35";"59";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"17056";"Rheinland-Pfalz";"15";"34";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"17057";"Rheinland-Pfalz";"5";"14";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"17058";"Rheinland-Pfalz";NA;NA;"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"17059";"Rheinland-Pfalz";"0";"4";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"17060";"Rheinland-Pfalz";"60";"79";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"17061";"Rheinland-Pfalz";"80";NA;"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"17062";"Rheinland-Pfalz";"35";"59";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"17063";"Rheinland-Pfalz";"15";"34";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"17064";"Rheinland-Pfalz";"5";"14";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"17065";"Rheinland-Pfalz";NA;NA;"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"17066";"Rheinland-Pfalz";"0";"4";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"17067";"Rheinland-Pfalz";"60";"79";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"17068";"Rheinland-Pfalz";"80";NA;"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"17069";"Rheinland-Pfalz";"35";"59";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"17070";"Rheinland-Pfalz";"15";"34";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"17071";"Rheinland-Pfalz";"5";"14";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"17072";"Rheinland-Pfalz";NA;NA;"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"17073";"Rheinland-Pfalz";"0";"4";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"17074";"Rheinland-Pfalz";"60";"79";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17075";"Rheinland-Pfalz";"80";NA;"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17076";"Rheinland-Pfalz";"35";"59";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17077";"Rheinland-Pfalz";"15";"34";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17078";"Rheinland-Pfalz";"5";"14";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17079";"Rheinland-Pfalz";NA;NA;"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17080";"Rheinland-Pfalz";"0";"4";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"17081";"Rheinland-Pfalz";"60";"79";"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"17082";"Rheinland-Pfalz";"80";NA;"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"17083";"Rheinland-Pfalz";"35";"59";"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"17084";"Rheinland-Pfalz";"15";"34";"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"17085";"Rheinland-Pfalz";"5";"14";"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
