"";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"791";NA;NA;"Belgium";"2020-06-30";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"792";"80";NA;"Belgium";"2020-07-01";"2020";"27";1;0;0;1;"Belgium";"AgeGender"
"793";"65";"74";"Belgium";"2020-07-01";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"794";"75";"84";"Belgium";"2020-07-01";"2020";"27";0;1;0;1;"Belgium";"AgeGender"
"795";"25";"44";"Belgium";"2020-07-01";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"796";"45";"64";"Belgium";"2020-07-01";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"797";"0";"24";"Belgium";"2020-07-01";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"798";NA;NA;"Belgium";"2020-07-01";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"799";"80";NA;"Belgium";"2020-07-02";"2020";"27";0;3;0;3;"Belgium";"AgeGender"
"800";"65";"74";"Belgium";"2020-07-02";"2020";"27";1;0;0;1;"Belgium";"AgeGender"
"801";"75";"84";"Belgium";"2020-07-02";"2020";"27";1;0;0;1;"Belgium";"AgeGender"
"802";"25";"44";"Belgium";"2020-07-02";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"803";"45";"64";"Belgium";"2020-07-02";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"804";"0";"24";"Belgium";"2020-07-02";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"805";NA;NA;"Belgium";"2020-07-02";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"806";"80";NA;"Belgium";"2020-07-03";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"807";"65";"74";"Belgium";"2020-07-03";"2020";"27";2;0;0;2;"Belgium";"AgeGender"
"808";"75";"84";"Belgium";"2020-07-03";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"809";"25";"44";"Belgium";"2020-07-03";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"810";"45";"64";"Belgium";"2020-07-03";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"811";"0";"24";"Belgium";"2020-07-03";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"812";NA;NA;"Belgium";"2020-07-03";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"813";"80";NA;"Belgium";"2020-07-04";"2020";"27";0;1;0;1;"Belgium";"AgeGender"
"814";"65";"74";"Belgium";"2020-07-04";"2020";"27";1;0;0;1;"Belgium";"AgeGender"
"815";"75";"84";"Belgium";"2020-07-04";"2020";"27";1;0;0;1;"Belgium";"AgeGender"
"816";"25";"44";"Belgium";"2020-07-04";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"817";"45";"64";"Belgium";"2020-07-04";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"818";"0";"24";"Belgium";"2020-07-04";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"819";NA;NA;"Belgium";"2020-07-04";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"820";"80";NA;"Belgium";"2020-07-05";"2020";"27";0;1;0;1;"Belgium";"AgeGender"
"821";"65";"74";"Belgium";"2020-07-05";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"822";"75";"84";"Belgium";"2020-07-05";"2020";"27";1;0;0;1;"Belgium";"AgeGender"
"823";"25";"44";"Belgium";"2020-07-05";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"824";"45";"64";"Belgium";"2020-07-05";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"825";"0";"24";"Belgium";"2020-07-05";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"826";NA;NA;"Belgium";"2020-07-05";"2020";"27";0;0;0;0;"Belgium";"AgeGender"
"827";"80";NA;"Belgium";"2020-07-06";"2020";"28";0;1;0;1;"Belgium";"AgeGender"
"828";"65";"74";"Belgium";"2020-07-06";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"829";"75";"84";"Belgium";"2020-07-06";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"830";"25";"44";"Belgium";"2020-07-06";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"831";"45";"64";"Belgium";"2020-07-06";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"832";"0";"24";"Belgium";"2020-07-06";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"833";NA;NA;"Belgium";"2020-07-06";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"834";"80";NA;"Belgium";"2020-07-07";"2020";"28";2;0;0;2;"Belgium";"AgeGender"
"835";"65";"74";"Belgium";"2020-07-07";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"836";"75";"84";"Belgium";"2020-07-07";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"837";"25";"44";"Belgium";"2020-07-07";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"838";"45";"64";"Belgium";"2020-07-07";"2020";"28";0;1;0;1;"Belgium";"AgeGender"
"839";"0";"24";"Belgium";"2020-07-07";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"840";NA;NA;"Belgium";"2020-07-07";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"841";"80";NA;"Belgium";"2020-07-08";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"842";"65";"74";"Belgium";"2020-07-08";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"843";"75";"84";"Belgium";"2020-07-08";"2020";"28";0;1;0;1;"Belgium";"AgeGender"
"844";"25";"44";"Belgium";"2020-07-08";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"845";"45";"64";"Belgium";"2020-07-08";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"846";"0";"24";"Belgium";"2020-07-08";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"847";NA;NA;"Belgium";"2020-07-08";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"848";"80";NA;"Belgium";"2020-07-09";"2020";"28";0;1;0;1;"Belgium";"AgeGender"
"849";"65";"74";"Belgium";"2020-07-09";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"850";"75";"84";"Belgium";"2020-07-09";"2020";"28";1;0;0;1;"Belgium";"AgeGender"
"851";"25";"44";"Belgium";"2020-07-09";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"852";"45";"64";"Belgium";"2020-07-09";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"853";"0";"24";"Belgium";"2020-07-09";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"854";NA;NA;"Belgium";"2020-07-09";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"855";"80";NA;"Belgium";"2020-07-11";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"856";"65";"74";"Belgium";"2020-07-11";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"857";"75";"84";"Belgium";"2020-07-11";"2020";"28";1;0;0;1;"Belgium";"AgeGender"
"858";"25";"44";"Belgium";"2020-07-11";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"859";"45";"64";"Belgium";"2020-07-11";"2020";"28";1;0;0;1;"Belgium";"AgeGender"
"860";"0";"24";"Belgium";"2020-07-11";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"861";NA;NA;"Belgium";"2020-07-11";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"862";"80";NA;"Belgium";"2020-07-12";"2020";"28";1;0;0;1;"Belgium";"AgeGender"
"863";"65";"74";"Belgium";"2020-07-12";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"864";"75";"84";"Belgium";"2020-07-12";"2020";"28";0;2;0;2;"Belgium";"AgeGender"
"865";"25";"44";"Belgium";"2020-07-12";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"866";"45";"64";"Belgium";"2020-07-12";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"867";"0";"24";"Belgium";"2020-07-12";"2020";"28";0;1;0;1;"Belgium";"AgeGender"
"868";NA;NA;"Belgium";"2020-07-12";"2020";"28";0;0;0;0;"Belgium";"AgeGender"
"869";"80";NA;"Belgium";"2020-07-13";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"870";"65";"74";"Belgium";"2020-07-13";"2020";"29";1;0;0;1;"Belgium";"AgeGender"
"871";"75";"84";"Belgium";"2020-07-13";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"872";"25";"44";"Belgium";"2020-07-13";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"873";"45";"64";"Belgium";"2020-07-13";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"874";"0";"24";"Belgium";"2020-07-13";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"875";NA;NA;"Belgium";"2020-07-13";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"876";"80";NA;"Belgium";"2020-07-14";"2020";"29";0;3;0;3;"Belgium";"AgeGender"
"877";"65";"74";"Belgium";"2020-07-14";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"878";"75";"84";"Belgium";"2020-07-14";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"879";"25";"44";"Belgium";"2020-07-14";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"880";"45";"64";"Belgium";"2020-07-14";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"881";"0";"24";"Belgium";"2020-07-14";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"882";NA;NA;"Belgium";"2020-07-14";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"883";"80";NA;"Belgium";"2020-07-15";"2020";"29";1;0;0;1;"Belgium";"AgeGender"
"884";"65";"74";"Belgium";"2020-07-15";"2020";"29";0;1;0;1;"Belgium";"AgeGender"
"885";"75";"84";"Belgium";"2020-07-15";"2020";"29";1;0;0;1;"Belgium";"AgeGender"
"886";"25";"44";"Belgium";"2020-07-15";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"887";"45";"64";"Belgium";"2020-07-15";"2020";"29";2;0;0;2;"Belgium";"AgeGender"
"888";"0";"24";"Belgium";"2020-07-15";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"889";NA;NA;"Belgium";"2020-07-15";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"890";"80";NA;"Belgium";"2020-07-16";"2020";"29";0;2;0;2;"Belgium";"AgeGender"
"891";"65";"74";"Belgium";"2020-07-16";"2020";"29";1;0;0;1;"Belgium";"AgeGender"
"892";"75";"84";"Belgium";"2020-07-16";"2020";"29";0;2;0;2;"Belgium";"AgeGender"
"893";"25";"44";"Belgium";"2020-07-16";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"894";"45";"64";"Belgium";"2020-07-16";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"895";"0";"24";"Belgium";"2020-07-16";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"896";NA;NA;"Belgium";"2020-07-16";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"897";"80";NA;"Belgium";"2020-07-17";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"898";"65";"74";"Belgium";"2020-07-17";"2020";"29";0;1;0;1;"Belgium";"AgeGender"
"899";"75";"84";"Belgium";"2020-07-17";"2020";"29";0;1;0;1;"Belgium";"AgeGender"
"900";"25";"44";"Belgium";"2020-07-17";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"901";"45";"64";"Belgium";"2020-07-17";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"902";"0";"24";"Belgium";"2020-07-17";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"903";NA;NA;"Belgium";"2020-07-17";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"904";"80";NA;"Belgium";"2020-07-18";"2020";"29";1;0;0;1;"Belgium";"AgeGender"
"905";"65";"74";"Belgium";"2020-07-18";"2020";"29";1;0;0;1;"Belgium";"AgeGender"
"906";"75";"84";"Belgium";"2020-07-18";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"907";"25";"44";"Belgium";"2020-07-18";"2020";"29";1;0;0;1;"Belgium";"AgeGender"
"908";"45";"64";"Belgium";"2020-07-18";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"909";"0";"24";"Belgium";"2020-07-18";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"910";NA;NA;"Belgium";"2020-07-18";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"911";"80";NA;"Belgium";"2020-07-19";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"912";"65";"74";"Belgium";"2020-07-19";"2020";"29";1;0;0;1;"Belgium";"AgeGender"
"913";"75";"84";"Belgium";"2020-07-19";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"914";"25";"44";"Belgium";"2020-07-19";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"915";"45";"64";"Belgium";"2020-07-19";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"916";"0";"24";"Belgium";"2020-07-19";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"917";NA;NA;"Belgium";"2020-07-19";"2020";"29";0;0;0;0;"Belgium";"AgeGender"
"918";"80";NA;"Belgium";"2020-07-20";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"919";"65";"74";"Belgium";"2020-07-20";"2020";"30";1;0;0;1;"Belgium";"AgeGender"
"920";"75";"84";"Belgium";"2020-07-20";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"921";"25";"44";"Belgium";"2020-07-20";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"922";"45";"64";"Belgium";"2020-07-20";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"923";"0";"24";"Belgium";"2020-07-20";"2020";"30";0;1;0;1;"Belgium";"AgeGender"
"924";NA;NA;"Belgium";"2020-07-20";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"925";"80";NA;"Belgium";"2020-07-21";"2020";"30";0;1;0;1;"Belgium";"AgeGender"
"926";"65";"74";"Belgium";"2020-07-21";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"927";"75";"84";"Belgium";"2020-07-21";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"928";"25";"44";"Belgium";"2020-07-21";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"929";"45";"64";"Belgium";"2020-07-21";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"930";"0";"24";"Belgium";"2020-07-21";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"931";NA;NA;"Belgium";"2020-07-21";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"932";"80";NA;"Belgium";"2020-07-22";"2020";"30";0;1;0;1;"Belgium";"AgeGender"
"933";"65";"74";"Belgium";"2020-07-22";"2020";"30";1;0;0;1;"Belgium";"AgeGender"
"934";"75";"84";"Belgium";"2020-07-22";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"935";"25";"44";"Belgium";"2020-07-22";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"936";"45";"64";"Belgium";"2020-07-22";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"937";"0";"24";"Belgium";"2020-07-22";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"938";NA;NA;"Belgium";"2020-07-22";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"939";"80";NA;"Belgium";"2020-07-23";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"940";"65";"74";"Belgium";"2020-07-23";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"941";"75";"84";"Belgium";"2020-07-23";"2020";"30";1;1;0;2;"Belgium";"AgeGender"
"942";"25";"44";"Belgium";"2020-07-23";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"943";"45";"64";"Belgium";"2020-07-23";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"944";"0";"24";"Belgium";"2020-07-23";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"945";NA;NA;"Belgium";"2020-07-23";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"946";"80";NA;"Belgium";"2020-07-24";"2020";"30";1;0;0;1;"Belgium";"AgeGender"
"947";"65";"74";"Belgium";"2020-07-24";"2020";"30";0;1;0;1;"Belgium";"AgeGender"
"948";"75";"84";"Belgium";"2020-07-24";"2020";"30";2;1;0;3;"Belgium";"AgeGender"
"949";"25";"44";"Belgium";"2020-07-24";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"950";"45";"64";"Belgium";"2020-07-24";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"951";"0";"24";"Belgium";"2020-07-24";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"952";NA;NA;"Belgium";"2020-07-24";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"953";"80";NA;"Belgium";"2020-07-25";"2020";"30";1;0;0;1;"Belgium";"AgeGender"
"954";"65";"74";"Belgium";"2020-07-25";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"955";"75";"84";"Belgium";"2020-07-25";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"956";"25";"44";"Belgium";"2020-07-25";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"957";"45";"64";"Belgium";"2020-07-25";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"958";"0";"24";"Belgium";"2020-07-25";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"959";NA;NA;"Belgium";"2020-07-25";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"960";"80";NA;"Belgium";"2020-07-26";"2020";"30";0;1;0;1;"Belgium";"AgeGender"
"961";"65";"74";"Belgium";"2020-07-26";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"962";"75";"84";"Belgium";"2020-07-26";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"963";"25";"44";"Belgium";"2020-07-26";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"964";"45";"64";"Belgium";"2020-07-26";"2020";"30";0;1;0;1;"Belgium";"AgeGender"
"965";"0";"24";"Belgium";"2020-07-26";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"966";NA;NA;"Belgium";"2020-07-26";"2020";"30";0;0;0;0;"Belgium";"AgeGender"
"967";"80";NA;"Belgium";"2020-07-27";"2020";"31";1;0;0;1;"Belgium";"AgeGender"
"968";"65";"74";"Belgium";"2020-07-27";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"969";"75";"84";"Belgium";"2020-07-27";"2020";"31";0;3;0;3;"Belgium";"AgeGender"
"970";"25";"44";"Belgium";"2020-07-27";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"971";"45";"64";"Belgium";"2020-07-27";"2020";"31";1;1;0;2;"Belgium";"AgeGender"
"972";"0";"24";"Belgium";"2020-07-27";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"973";NA;NA;"Belgium";"2020-07-27";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"974";"80";NA;"Belgium";"2020-07-28";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"975";"65";"74";"Belgium";"2020-07-28";"2020";"31";1;0;0;1;"Belgium";"AgeGender"
"976";"75";"84";"Belgium";"2020-07-28";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"977";"25";"44";"Belgium";"2020-07-28";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"978";"45";"64";"Belgium";"2020-07-28";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"979";"0";"24";"Belgium";"2020-07-28";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"980";NA;NA;"Belgium";"2020-07-28";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"981";"80";NA;"Belgium";"2020-07-29";"2020";"31";1;1;0;2;"Belgium";"AgeGender"
"982";"65";"74";"Belgium";"2020-07-29";"2020";"31";1;0;0;1;"Belgium";"AgeGender"
"983";"75";"84";"Belgium";"2020-07-29";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"984";"25";"44";"Belgium";"2020-07-29";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"985";"45";"64";"Belgium";"2020-07-29";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"986";"0";"24";"Belgium";"2020-07-29";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"987";NA;NA;"Belgium";"2020-07-29";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"988";"80";NA;"Belgium";"2020-07-30";"2020";"31";1;0;0;1;"Belgium";"AgeGender"
"989";"65";"74";"Belgium";"2020-07-30";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"990";"75";"84";"Belgium";"2020-07-30";"2020";"31";0;1;0;1;"Belgium";"AgeGender"
"991";"25";"44";"Belgium";"2020-07-30";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"992";"45";"64";"Belgium";"2020-07-30";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"993";"0";"24";"Belgium";"2020-07-30";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"994";NA;NA;"Belgium";"2020-07-30";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"995";"80";NA;"Belgium";"2020-07-31";"2020";"31";1;0;0;1;"Belgium";"AgeGender"
"996";"65";"74";"Belgium";"2020-07-31";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"997";"75";"84";"Belgium";"2020-07-31";"2020";"31";2;0;0;2;"Belgium";"AgeGender"
"998";"25";"44";"Belgium";"2020-07-31";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"999";"45";"64";"Belgium";"2020-07-31";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1000";"0";"24";"Belgium";"2020-07-31";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1001";NA;NA;"Belgium";"2020-07-31";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1002";"80";NA;"Belgium";"2020-08-01";"2020";"31";1;1;0;2;"Belgium";"AgeGender"
"1003";"65";"74";"Belgium";"2020-08-01";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1004";"75";"84";"Belgium";"2020-08-01";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1005";"25";"44";"Belgium";"2020-08-01";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1006";"45";"64";"Belgium";"2020-08-01";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1007";"0";"24";"Belgium";"2020-08-01";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1008";NA;NA;"Belgium";"2020-08-01";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1009";"80";NA;"Belgium";"2020-08-02";"2020";"31";1;2;0;3;"Belgium";"AgeGender"
"1010";"65";"74";"Belgium";"2020-08-02";"2020";"31";0;1;0;1;"Belgium";"AgeGender"
"1011";"75";"84";"Belgium";"2020-08-02";"2020";"31";0;1;0;1;"Belgium";"AgeGender"
"1012";"25";"44";"Belgium";"2020-08-02";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1013";"45";"64";"Belgium";"2020-08-02";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1014";"0";"24";"Belgium";"2020-08-02";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1015";NA;NA;"Belgium";"2020-08-02";"2020";"31";0;0;0;0;"Belgium";"AgeGender"
"1016";"80";NA;"Belgium";"2020-08-03";"2020";"32";0;1;0;1;"Belgium";"AgeGender"
"1017";"65";"74";"Belgium";"2020-08-03";"2020";"32";0;1;0;1;"Belgium";"AgeGender"
"1018";"75";"84";"Belgium";"2020-08-03";"2020";"32";1;0;0;1;"Belgium";"AgeGender"
"1019";"25";"44";"Belgium";"2020-08-03";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1020";"45";"64";"Belgium";"2020-08-03";"2020";"32";1;0;0;1;"Belgium";"AgeGender"
"1021";"0";"24";"Belgium";"2020-08-03";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1022";NA;NA;"Belgium";"2020-08-03";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1023";"80";NA;"Belgium";"2020-08-04";"2020";"32";2;1;0;3;"Belgium";"AgeGender"
"1024";"65";"74";"Belgium";"2020-08-04";"2020";"32";1;0;0;1;"Belgium";"AgeGender"
"1025";"75";"84";"Belgium";"2020-08-04";"2020";"32";1;1;0;2;"Belgium";"AgeGender"
"1026";"25";"44";"Belgium";"2020-08-04";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1027";"45";"64";"Belgium";"2020-08-04";"2020";"32";0;1;0;1;"Belgium";"AgeGender"
"1028";"0";"24";"Belgium";"2020-08-04";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1029";NA;NA;"Belgium";"2020-08-04";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1030";"80";NA;"Belgium";"2020-08-05";"2020";"32";1;1;0;2;"Belgium";"AgeGender"
"1031";"65";"74";"Belgium";"2020-08-05";"2020";"32";1;0;0;1;"Belgium";"AgeGender"
"1032";"75";"84";"Belgium";"2020-08-05";"2020";"32";0;1;0;1;"Belgium";"AgeGender"
"1033";"25";"44";"Belgium";"2020-08-05";"2020";"32";1;0;0;1;"Belgium";"AgeGender"
"1034";"45";"64";"Belgium";"2020-08-05";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1035";"0";"24";"Belgium";"2020-08-05";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1036";NA;NA;"Belgium";"2020-08-05";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1037";"80";NA;"Belgium";"2020-08-06";"2020";"32";1;2;0;3;"Belgium";"AgeGender"
"1038";"65";"74";"Belgium";"2020-08-06";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1039";"75";"84";"Belgium";"2020-08-06";"2020";"32";1;0;0;1;"Belgium";"AgeGender"
"1040";"25";"44";"Belgium";"2020-08-06";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1041";"45";"64";"Belgium";"2020-08-06";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1042";"0";"24";"Belgium";"2020-08-06";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1043";NA;NA;"Belgium";"2020-08-06";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1044";"80";NA;"Belgium";"2020-08-07";"2020";"32";3;2;0;5;"Belgium";"AgeGender"
"1045";"65";"74";"Belgium";"2020-08-07";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1046";"75";"84";"Belgium";"2020-08-07";"2020";"32";1;0;0;1;"Belgium";"AgeGender"
"1047";"25";"44";"Belgium";"2020-08-07";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1048";"45";"64";"Belgium";"2020-08-07";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1049";"0";"24";"Belgium";"2020-08-07";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1050";NA;NA;"Belgium";"2020-08-07";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1051";"80";NA;"Belgium";"2020-08-08";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1052";"65";"74";"Belgium";"2020-08-08";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1053";"75";"84";"Belgium";"2020-08-08";"2020";"32";2;0;0;2;"Belgium";"AgeGender"
"1054";"25";"44";"Belgium";"2020-08-08";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1055";"45";"64";"Belgium";"2020-08-08";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
"1056";"0";"24";"Belgium";"2020-08-08";"2020";"32";0;0;0;0;"Belgium";"AgeGender"
