"";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"1302";NA;NA;"Germany";"2021-03-08";"2021";"10";0;0;0;0;"Germany";"AgeGender"
"1303";"60";"79";"Germany";"2020-05-29";"2020";"22";2;0;0;2;"Germany";"AgeGender"
"1304";"80";NA;"Germany";"2020-05-29";"2020";"22";3;3;0;6;"Germany";"AgeGender"
"1305";"35";"59";"Germany";"2020-05-29";"2020";"22";0;0;0;0;"Germany";"AgeGender"
"1306";"15";"34";"Germany";"2020-05-29";"2020";"22";0;0;0;0;"Germany";"AgeGender"
"1307";"0";"4";"Germany";"2020-05-29";"2020";"22";0;0;0;0;"Germany";"AgeGender"
"1308";NA;NA;"Germany";"2020-05-29";"2020";"22";0;0;0;0;"Germany";"AgeGender"
"1309";NA;NA;"Germany";"2020-05-29";"2020";"22";0;0;0;0;"Germany";"AgeGender"
"1310";"60";"79";"Germany";"2020-10-23";"2020";"43";37;18;0;55;"Germany";"AgeGender"
"1311";"80";NA;"Germany";"2020-10-23";"2020";"43";66;68;0;134;"Germany";"AgeGender"
"1312";"35";"59";"Germany";"2020-10-23";"2020";"43";5;1;0;6;"Germany";"AgeGender"
"1313";"15";"34";"Germany";"2020-10-23";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1314";"0";"4";"Germany";"2020-10-23";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1315";NA;NA;"Germany";"2020-10-23";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1316";NA;NA;"Germany";"2020-10-23";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1317";"60";"79";"Germany";"2020-11-14";"2020";"46";54;26;0;80;"Germany";"AgeGender"
"1318";"80";NA;"Germany";"2020-11-14";"2020";"46";116;154;0;270;"Germany";"AgeGender"
"1319";"35";"59";"Germany";"2020-11-14";"2020";"46";13;4;0;17;"Germany";"AgeGender"
"1320";"15";"34";"Germany";"2020-11-14";"2020";"46";0;0;0;0;"Germany";"AgeGender"
"1321";"0";"4";"Germany";"2020-11-14";"2020";"46";0;0;0;0;"Germany";"AgeGender"
"1322";NA;NA;"Germany";"2020-11-14";"2020";"46";0;0;0;0;"Germany";"AgeGender"
"1323";NA;NA;"Germany";"2020-11-14";"2020";"46";0;0;0;0;"Germany";"AgeGender"
"1324";"60";"79";"Germany";"2020-11-07";"2020";"45";41;23;0;64;"Germany";"AgeGender"
"1325";"80";NA;"Germany";"2020-11-07";"2020";"45";59;83;0;142;"Germany";"AgeGender"
"1326";"35";"59";"Germany";"2020-11-07";"2020";"45";7;1;0;8;"Germany";"AgeGender"
"1327";"15";"34";"Germany";"2020-11-07";"2020";"45";1;0;0;1;"Germany";"AgeGender"
"1328";"0";"4";"Germany";"2020-11-07";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1329";NA;NA;"Germany";"2020-11-07";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1330";NA;NA;"Germany";"2020-11-07";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1331";"60";"79";"Germany";"2020-12-13";"2020";"50";77;43;0;120;"Germany";"AgeGender"
"1332";"80";NA;"Germany";"2020-12-13";"2020";"50";152;221;1;374;"Germany";"AgeGender"
"1333";"35";"59";"Germany";"2020-12-13";"2020";"50";7;4;0;11;"Germany";"AgeGender"
"1334";"15";"34";"Germany";"2020-12-13";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"1335";"0";"4";"Germany";"2020-12-13";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"1336";NA;NA;"Germany";"2020-12-13";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"1337";NA;NA;"Germany";"2020-12-13";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"1338";"60";"79";"Germany";"2021-03-06";"2021";"09";11;9;0;20;"Germany";"AgeGender"
"1339";"80";NA;"Germany";"2021-03-06";"2021";"09";22;29;0;51;"Germany";"AgeGender"
"1340";"35";"59";"Germany";"2021-03-06";"2021";"09";3;2;0;5;"Germany";"AgeGender"
"1341";"15";"34";"Germany";"2021-03-06";"2021";"09";0;1;0;1;"Germany";"AgeGender"
"1342";"0";"4";"Germany";"2021-03-06";"2021";"09";0;0;0;0;"Germany";"AgeGender"
"1343";NA;NA;"Germany";"2021-03-06";"2021";"09";0;0;0;0;"Germany";"AgeGender"
"1344";NA;NA;"Germany";"2021-03-06";"2021";"09";0;0;0;0;"Germany";"AgeGender"
"1345";"60";"79";"Germany";"2020-04-05";"2020";"14";35;21;0;56;"Germany";"AgeGender"
"1346";"80";NA;"Germany";"2020-04-05";"2020";"14";56;64;0;120;"Germany";"AgeGender"
"1347";"35";"59";"Germany";"2020-04-05";"2020";"14";3;2;0;5;"Germany";"AgeGender"
"1348";"15";"34";"Germany";"2020-04-05";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"1349";"0";"4";"Germany";"2020-04-05";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"1350";NA;NA;"Germany";"2020-04-05";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"1351";NA;NA;"Germany";"2020-04-05";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"1352";"60";"79";"Germany";"2020-05-22";"2020";"21";3;0;0;3;"Germany";"AgeGender"
"1353";"80";NA;"Germany";"2020-05-22";"2020";"21";6;5;0;11;"Germany";"AgeGender"
"1354";"35";"59";"Germany";"2020-05-22";"2020";"21";1;0;0;1;"Germany";"AgeGender"
"1355";"15";"34";"Germany";"2020-05-22";"2020";"21";0;1;0;1;"Germany";"AgeGender"
"1356";"0";"4";"Germany";"2020-05-22";"2020";"21";0;0;0;0;"Germany";"AgeGender"
"1357";NA;NA;"Germany";"2020-05-22";"2020";"21";0;0;0;0;"Germany";"AgeGender"
"1358";NA;NA;"Germany";"2020-05-22";"2020";"21";0;0;0;0;"Germany";"AgeGender"
"1359";"60";"79";"Germany";"2020-10-26";"2020";"44";51;20;0;71;"Germany";"AgeGender"
"1360";"80";NA;"Germany";"2020-10-26";"2020";"44";68;87;0;155;"Germany";"AgeGender"
"1361";"35";"59";"Germany";"2020-10-26";"2020";"44";8;2;0;10;"Germany";"AgeGender"
"1362";"15";"34";"Germany";"2020-10-26";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1363";"0";"4";"Germany";"2020-10-26";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1364";NA;NA;"Germany";"2020-10-26";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1365";NA;NA;"Germany";"2020-10-26";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1366";"60";"79";"Germany";"2020-10-30";"2020";"44";38;16;0;54;"Germany";"AgeGender"
"1367";"80";NA;"Germany";"2020-10-30";"2020";"44";94;90;0;184;"Germany";"AgeGender"
"1368";"35";"59";"Germany";"2020-10-30";"2020";"44";5;5;0;10;"Germany";"AgeGender"
"1369";"15";"34";"Germany";"2020-10-30";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1370";"0";"4";"Germany";"2020-10-30";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1371";NA;NA;"Germany";"2020-10-30";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1372";NA;NA;"Germany";"2020-10-30";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1373";"60";"79";"Germany";"2020-11-01";"2020";"44";44;19;0;63;"Germany";"AgeGender"
"1374";"80";NA;"Germany";"2020-11-01";"2020";"44";42;55;0;97;"Germany";"AgeGender"
"1375";"35";"59";"Germany";"2020-11-01";"2020";"44";6;0;0;6;"Germany";"AgeGender"
"1376";"15";"34";"Germany";"2020-11-01";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1377";"0";"4";"Germany";"2020-11-01";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1378";NA;NA;"Germany";"2020-11-01";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1379";NA;NA;"Germany";"2020-11-01";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"1380";"60";"79";"Germany";"2021-03-15";"2021";"11";11;5;0;16;"Germany";"AgeGender"
"1381";"80";NA;"Germany";"2021-03-15";"2021";"11";21;21;0;42;"Germany";"AgeGender"
"1382";"35";"59";"Germany";"2021-03-15";"2021";"11";4;0;0;4;"Germany";"AgeGender"
"1383";"15";"34";"Germany";"2021-03-15";"2021";"11";0;0;0;0;"Germany";"AgeGender"
"1384";"0";"4";"Germany";"2021-03-15";"2021";"11";0;0;0;0;"Germany";"AgeGender"
"1385";NA;NA;"Germany";"2021-03-15";"2021";"11";0;0;0;0;"Germany";"AgeGender"
"1386";NA;NA;"Germany";"2021-03-15";"2021";"11";0;0;0;0;"Germany";"AgeGender"
"1387";"60";"79";"Germany";"2020-10-24";"2020";"43";27;12;0;39;"Germany";"AgeGender"
"1388";"80";NA;"Germany";"2020-10-24";"2020";"43";34;44;0;78;"Germany";"AgeGender"
"1389";"35";"59";"Germany";"2020-10-24";"2020";"43";2;2;0;4;"Germany";"AgeGender"
"1390";"15";"34";"Germany";"2020-10-24";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1391";"0";"4";"Germany";"2020-10-24";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1392";NA;NA;"Germany";"2020-10-24";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1393";NA;NA;"Germany";"2020-10-24";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1394";"60";"79";"Germany";"2020-04-13";"2020";"16";32;22;0;54;"Germany";"AgeGender"
"1395";"80";NA;"Germany";"2020-04-13";"2020";"16";35;68;0;103;"Germany";"AgeGender"
"1396";"35";"59";"Germany";"2020-04-13";"2020";"16";4;1;0;5;"Germany";"AgeGender"
"1397";"15";"34";"Germany";"2020-04-13";"2020";"16";1;0;0;1;"Germany";"AgeGender"
"1398";"0";"4";"Germany";"2020-04-13";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1399";NA;NA;"Germany";"2020-04-13";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1400";NA;NA;"Germany";"2020-04-13";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1401";"60";"79";"Germany";"2020-05-08";"2020";"19";11;8;0;19;"Germany";"AgeGender"
"1402";"80";NA;"Germany";"2020-05-08";"2020";"19";12;14;0;26;"Germany";"AgeGender"
"1403";"35";"59";"Germany";"2020-05-08";"2020";"19";0;0;0;0;"Germany";"AgeGender"
"1404";"15";"34";"Germany";"2020-05-08";"2020";"19";0;0;0;0;"Germany";"AgeGender"
"1405";"0";"4";"Germany";"2020-05-08";"2020";"19";0;0;0;0;"Germany";"AgeGender"
"1406";NA;NA;"Germany";"2020-05-08";"2020";"19";0;0;0;0;"Germany";"AgeGender"
"1407";NA;NA;"Germany";"2020-05-08";"2020";"19";0;0;0;0;"Germany";"AgeGender"
"1408";"60";"79";"Germany";"2020-07-08";"2020";"28";1;0;0;1;"Germany";"AgeGender"
"1409";"80";NA;"Germany";"2020-07-08";"2020";"28";2;3;0;5;"Germany";"AgeGender"
"1410";"35";"59";"Germany";"2020-07-08";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"1411";"15";"34";"Germany";"2020-07-08";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"1412";"0";"4";"Germany";"2020-07-08";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"1413";NA;NA;"Germany";"2020-07-08";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"1414";NA;NA;"Germany";"2020-07-08";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"1415";"60";"79";"Germany";"2020-11-19";"2020";"47";105;54;0;159;"Germany";"AgeGender"
"1416";"80";NA;"Germany";"2020-11-19";"2020";"47";137;226;0;363;"Germany";"AgeGender"
"1417";"35";"59";"Germany";"2020-11-19";"2020";"47";17;5;0;22;"Germany";"AgeGender"
"1418";"15";"34";"Germany";"2020-11-19";"2020";"47";0;2;0;2;"Germany";"AgeGender"
"1419";"0";"4";"Germany";"2020-11-19";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1420";NA;NA;"Germany";"2020-11-19";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1421";NA;NA;"Germany";"2020-11-19";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1422";"60";"79";"Germany";"2021-03-07";"2021";"09";14;8;0;22;"Germany";"AgeGender"
"1423";"80";NA;"Germany";"2021-03-07";"2021";"09";14;16;0;30;"Germany";"AgeGender"
"1424";"35";"59";"Germany";"2021-03-07";"2021";"09";0;2;0;2;"Germany";"AgeGender"
"1425";"15";"34";"Germany";"2021-03-07";"2021";"09";1;0;0;1;"Germany";"AgeGender"
"1426";"0";"4";"Germany";"2021-03-07";"2021";"09";0;0;0;0;"Germany";"AgeGender"
"1427";NA;NA;"Germany";"2021-03-07";"2021";"09";0;0;0;0;"Germany";"AgeGender"
"1428";NA;NA;"Germany";"2021-03-07";"2021";"09";0;0;0;0;"Germany";"AgeGender"
"1429";"60";"79";"Germany";"2020-11-08";"2020";"45";36;16;0;52;"Germany";"AgeGender"
"1430";"80";NA;"Germany";"2020-11-08";"2020";"45";50;55;0;105;"Germany";"AgeGender"
"1431";"35";"59";"Germany";"2020-11-08";"2020";"45";1;1;0;2;"Germany";"AgeGender"
"1432";"15";"34";"Germany";"2020-11-08";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1433";"0";"4";"Germany";"2020-11-08";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1434";NA;NA;"Germany";"2020-11-08";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1435";NA;NA;"Germany";"2020-11-08";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1436";"60";"79";"Germany";"2020-11-13";"2020";"46";71;32;1;104;"Germany";"AgeGender"
"1437";"80";NA;"Germany";"2020-11-13";"2020";"46";129;151;1;281;"Germany";"AgeGender"
"1438";"35";"59";"Germany";"2020-11-13";"2020";"46";12;3;0;15;"Germany";"AgeGender"
"1439";"15";"34";"Germany";"2020-11-13";"2020";"46";1;1;0;2;"Germany";"AgeGender"
"1440";"0";"4";"Germany";"2020-11-13";"2020";"46";0;0;0;0;"Germany";"AgeGender"
"1441";NA;NA;"Germany";"2020-11-13";"2020";"46";0;0;0;0;"Germany";"AgeGender"
"1442";NA;NA;"Germany";"2020-11-13";"2020";"46";0;0;0;0;"Germany";"AgeGender"
"1443";"60";"79";"Germany";"2021-02-07";"2021";"05";11;7;0;18;"Germany";"AgeGender"
"1444";"80";NA;"Germany";"2021-02-07";"2021";"05";28;45;0;73;"Germany";"AgeGender"
"1445";"35";"59";"Germany";"2021-02-07";"2021";"05";0;1;0;1;"Germany";"AgeGender"
"1446";"15";"34";"Germany";"2021-02-07";"2021";"05";0;0;0;0;"Germany";"AgeGender"
"1447";"0";"4";"Germany";"2021-02-07";"2021";"05";0;0;0;0;"Germany";"AgeGender"
"1448";NA;NA;"Germany";"2021-02-07";"2021";"05";0;0;0;0;"Germany";"AgeGender"
"1449";NA;NA;"Germany";"2021-02-07";"2021";"05";0;0;0;0;"Germany";"AgeGender"
"1450";"60";"79";"Germany";"2020-04-19";"2020";"16";28;9;0;37;"Germany";"AgeGender"
"1451";"80";NA;"Germany";"2020-04-19";"2020";"16";31;48;0;79;"Germany";"AgeGender"
"1452";"35";"59";"Germany";"2020-04-19";"2020";"16";1;2;0;3;"Germany";"AgeGender"
"1453";"15";"34";"Germany";"2020-04-19";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1454";"0";"4";"Germany";"2020-04-19";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1455";NA;NA;"Germany";"2020-04-19";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1456";NA;NA;"Germany";"2020-04-19";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1457";"60";"79";"Germany";"2020-04-14";"2020";"16";35;27;0;62;"Germany";"AgeGender"
"1458";"80";NA;"Germany";"2020-04-14";"2020";"16";63;85;0;148;"Germany";"AgeGender"
"1459";"35";"59";"Germany";"2020-04-14";"2020";"16";7;2;0;9;"Germany";"AgeGender"
"1460";"15";"34";"Germany";"2020-04-14";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1461";"0";"4";"Germany";"2020-04-14";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1462";NA;NA;"Germany";"2020-04-14";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1463";NA;NA;"Germany";"2020-04-14";"2020";"16";0;0;0;0;"Germany";"AgeGender"
"1464";"60";"79";"Germany";"2020-09-21";"2020";"39";6;0;1;7;"Germany";"AgeGender"
"1465";"80";NA;"Germany";"2020-09-21";"2020";"39";4;5;0;9;"Germany";"AgeGender"
"1466";"35";"59";"Germany";"2020-09-21";"2020";"39";1;1;0;2;"Germany";"AgeGender"
"1467";"15";"34";"Germany";"2020-09-21";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"1468";"0";"4";"Germany";"2020-09-21";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"1469";NA;NA;"Germany";"2020-09-21";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"1470";NA;NA;"Germany";"2020-09-21";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"1471";"60";"79";"Germany";"2020-10-21";"2020";"43";26;18;0;44;"Germany";"AgeGender"
"1472";"80";NA;"Germany";"2020-10-21";"2020";"43";38;52;0;90;"Germany";"AgeGender"
"1473";"35";"59";"Germany";"2020-10-21";"2020";"43";5;1;0;6;"Germany";"AgeGender"
"1474";"15";"34";"Germany";"2020-10-21";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1475";"0";"4";"Germany";"2020-10-21";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1476";NA;NA;"Germany";"2020-10-21";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1477";NA;NA;"Germany";"2020-10-21";"2020";"43";0;0;0;0;"Germany";"AgeGender"
"1478";"60";"79";"Germany";"2020-08-05";"2020";"32";0;1;0;1;"Germany";"AgeGender"
"1479";"80";NA;"Germany";"2020-08-05";"2020";"32";1;1;0;2;"Germany";"AgeGender"
"1480";"35";"59";"Germany";"2020-08-05";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"1481";"15";"34";"Germany";"2020-08-05";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"1482";"0";"4";"Germany";"2020-08-05";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"1483";NA;NA;"Germany";"2020-08-05";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"1484";NA;NA;"Germany";"2020-08-05";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"1485";"60";"79";"Germany";"2020-08-12";"2020";"33";0;1;0;1;"Germany";"AgeGender"
"1486";"80";NA;"Germany";"2020-08-12";"2020";"33";4;4;0;8;"Germany";"AgeGender"
"1487";"35";"59";"Germany";"2020-08-12";"2020";"33";0;1;0;1;"Germany";"AgeGender"
"1488";"15";"34";"Germany";"2020-08-12";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"1489";"0";"4";"Germany";"2020-08-12";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"1490";NA;NA;"Germany";"2020-08-12";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"1491";NA;NA;"Germany";"2020-08-12";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"1492";"60";"79";"Germany";"2020-03-19";"2020";"12";20;3;0;23;"Germany";"AgeGender"
"1493";"80";NA;"Germany";"2020-03-19";"2020";"12";16;20;0;36;"Germany";"AgeGender"
"1494";"35";"59";"Germany";"2020-03-19";"2020";"12";6;0;0;6;"Germany";"AgeGender"
"1495";"15";"34";"Germany";"2020-03-19";"2020";"12";0;1;0;1;"Germany";"AgeGender"
"1496";"0";"4";"Germany";"2020-03-19";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"1497";NA;NA;"Germany";"2020-03-19";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"1498";NA;NA;"Germany";"2020-03-19";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"1499";"60";"79";"Germany";"2020-11-24";"2020";"48";78;54;0;132;"Germany";"AgeGender"
"1500";"80";NA;"Germany";"2020-11-24";"2020";"48";146;191;0;337;"Germany";"AgeGender"
"1501";"35";"59";"Germany";"2020-11-24";"2020";"48";15;7;0;22;"Germany";"AgeGender"
"1502";"15";"34";"Germany";"2020-11-24";"2020";"48";1;0;0;1;"Germany";"AgeGender"
"1503";"0";"4";"Germany";"2020-11-24";"2020";"48";0;0;0;0;"Germany";"AgeGender"
"1504";NA;NA;"Germany";"2020-11-24";"2020";"48";0;0;0;0;"Germany";"AgeGender"
"1505";NA;NA;"Germany";"2020-11-24";"2020";"48";0;0;0;0;"Germany";"AgeGender"
"1506";"60";"79";"Germany";"2020-08-03";"2020";"32";1;0;0;1;"Germany";"AgeGender"
"1507";"80";NA;"Germany";"2020-08-03";"2020";"32";3;2;0;5;"Germany";"AgeGender"
"1508";"35";"59";"Germany";"2020-08-03";"2020";"32";2;0;0;2;"Germany";"AgeGender"
"1509";"15";"34";"Germany";"2020-08-03";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"1510";"0";"4";"Germany";"2020-08-03";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"1511";NA;NA;"Germany";"2020-08-03";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"1512";NA;NA;"Germany";"2020-08-03";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"1513";"60";"79";"Germany";"2020-09-10";"2020";"37";1;0;0;1;"Germany";"AgeGender"
"1514";"80";NA;"Germany";"2020-09-10";"2020";"37";2;1;0;3;"Germany";"AgeGender"
"1515";"35";"59";"Germany";"2020-09-10";"2020";"37";1;1;0;2;"Germany";"AgeGender"
"1516";"15";"34";"Germany";"2020-09-10";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"1517";"0";"4";"Germany";"2020-09-10";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"1518";NA;NA;"Germany";"2020-09-10";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"1519";NA;NA;"Germany";"2020-09-10";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"1520";"60";"79";"Germany";"2020-11-03";"2020";"45";74;30;0;104;"Germany";"AgeGender"
"1521";"80";NA;"Germany";"2020-11-03";"2020";"45";100;99;0;199;"Germany";"AgeGender"
"1522";"35";"59";"Germany";"2020-11-03";"2020";"45";12;7;0;19;"Germany";"AgeGender"
"1523";"15";"34";"Germany";"2020-11-03";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1524";"0";"4";"Germany";"2020-11-03";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1525";NA;NA;"Germany";"2020-11-03";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1526";NA;NA;"Germany";"2020-11-03";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"1527";"60";"79";"Germany";"2020-10-01";"2020";"40";5;1;0;6;"Germany";"AgeGender"
"1528";"80";NA;"Germany";"2020-10-01";"2020";"40";13;5;0;18;"Germany";"AgeGender"
"1529";"35";"59";"Germany";"2020-10-01";"2020";"40";1;1;0;2;"Germany";"AgeGender"
"1530";"15";"34";"Germany";"2020-10-01";"2020";"40";0;0;0;0;"Germany";"AgeGender"
"1531";"0";"4";"Germany";"2020-10-01";"2020";"40";0;0;0;0;"Germany";"AgeGender"
"1532";NA;NA;"Germany";"2020-10-01";"2020";"40";0;0;0;0;"Germany";"AgeGender"
"1533";NA;NA;"Germany";"2020-10-01";"2020";"40";0;0;0;0;"Germany";"AgeGender"
"1534";"60";"79";"Germany";"2020-05-17";"2020";"20";5;1;0;6;"Germany";"AgeGender"
"1535";"80";NA;"Germany";"2020-05-17";"2020";"20";1;0;0;1;"Germany";"AgeGender"
"1536";"35";"59";"Germany";"2020-05-17";"2020";"20";0;1;0;1;"Germany";"AgeGender"
"1537";"15";"34";"Germany";"2020-05-17";"2020";"20";0;0;0;0;"Germany";"AgeGender"
"1538";"0";"4";"Germany";"2020-05-17";"2020";"20";0;0;0;0;"Germany";"AgeGender"
"1539";NA;NA;"Germany";"2020-05-17";"2020";"20";0;0;0;0;"Germany";"AgeGender"
"1540";NA;NA;"Germany";"2020-05-17";"2020";"20";0;0;0;0;"Germany";"AgeGender"
"1541";"60";"79";"Germany";"2020-11-18";"2020";"47";88;39;1;128;"Germany";"AgeGender"
"1542";"80";NA;"Germany";"2020-11-18";"2020";"47";171;208;0;379;"Germany";"AgeGender"
"1543";"35";"59";"Germany";"2020-11-18";"2020";"47";7;4;0;11;"Germany";"AgeGender"
"1544";"15";"34";"Germany";"2020-11-18";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1545";"0";"4";"Germany";"2020-11-18";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1546";NA;NA;"Germany";"2020-11-18";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1547";NA;NA;"Germany";"2020-11-18";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1548";"60";"79";"Germany";"2020-11-20";"2020";"47";89;48;0;137;"Germany";"AgeGender"
"1549";"80";NA;"Germany";"2020-11-20";"2020";"47";147;217;1;365;"Germany";"AgeGender"
"1550";"35";"59";"Germany";"2020-11-20";"2020";"47";8;4;0;12;"Germany";"AgeGender"
"1551";"15";"34";"Germany";"2020-11-20";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1552";"0";"4";"Germany";"2020-11-20";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1553";NA;NA;"Germany";"2020-11-20";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1554";NA;NA;"Germany";"2020-11-20";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1555";"60";"79";"Germany";"2020-11-21";"2020";"47";60;24;0;84;"Germany";"AgeGender"
"1556";"80";NA;"Germany";"2020-11-21";"2020";"47";104;129;1;234;"Germany";"AgeGender"
"1557";"35";"59";"Germany";"2020-11-21";"2020";"47";8;4;0;12;"Germany";"AgeGender"
"1558";"15";"34";"Germany";"2020-11-21";"2020";"47";0;1;0;1;"Germany";"AgeGender"
"1559";"0";"4";"Germany";"2020-11-21";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1560";NA;NA;"Germany";"2020-11-21";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1561";NA;NA;"Germany";"2020-11-21";"2020";"47";0;0;0;0;"Germany";"AgeGender"
"1562";"60";"79";"Germany";"2021-03-25";"2021";"12";2;2;0;4;"Germany";"AgeGender"
"1563";"80";NA;"Germany";"2021-03-25";"2021";"12";8;2;0;10;"Germany";"AgeGender"
"1564";"35";"59";"Germany";"2021-03-25";"2021";"12";2;1;0;3;"Germany";"AgeGender"
"1565";"15";"34";"Germany";"2021-03-25";"2021";"12";0;0;0;0;"Germany";"AgeGender"
"1566";"0";"4";"Germany";"2021-03-25";"2021";"12";0;0;0;0;"Germany";"AgeGender"
"1567";NA;NA;"Germany";"2021-03-25";"2021";"12";0;0;0;0;"Germany";"AgeGender"
"1568";NA;NA;"Germany";"2021-03-25";"2021";"12";0;0;0;0;"Germany";"AgeGender"
"1569";"60";"79";"Germany";"2020-03-06";"2020";"10";1;0;0;1;"Germany";"AgeGender"
"1570";"80";NA;"Germany";"2020-03-06";"2020";"10";0;3;0;3;"Germany";"AgeGender"
"1571";"35";"59";"Germany";"2020-03-06";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"1572";"15";"34";"Germany";"2020-03-06";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"1573";"0";"4";"Germany";"2020-03-06";"2020";"10";0;0;0;0;"Germany";"AgeGender"
