"";"region";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"3749";"Flanders";"25";"44";"Belgium";"2020-09-15";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3750";"Flanders";"45";"64";"Belgium";"2020-09-15";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3751";"Flanders";"0";"24";"Belgium";"2020-09-15";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3752";"Flanders";NA;NA;"Belgium";"2020-09-15";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3753";"Flanders";"80";NA;"Belgium";"2020-09-16";"2020";"38";1;0;0;1;"Belgium";"AgeGender"
"3754";"Flanders";"65";"74";"Belgium";"2020-09-16";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3755";"Flanders";"75";"84";"Belgium";"2020-09-16";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3756";"Flanders";"25";"44";"Belgium";"2020-09-16";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3757";"Flanders";"45";"64";"Belgium";"2020-09-16";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3758";"Flanders";"0";"24";"Belgium";"2020-09-16";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3759";"Flanders";NA;NA;"Belgium";"2020-09-16";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3760";"Flanders";"80";NA;"Belgium";"2020-09-17";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3761";"Flanders";"65";"74";"Belgium";"2020-09-17";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3762";"Flanders";"75";"84";"Belgium";"2020-09-17";"2020";"38";1;0;0;1;"Belgium";"AgeGender"
"3763";"Flanders";"25";"44";"Belgium";"2020-09-17";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3764";"Flanders";"45";"64";"Belgium";"2020-09-17";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3765";"Flanders";"0";"24";"Belgium";"2020-09-17";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3766";"Flanders";NA;NA;"Belgium";"2020-09-17";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3767";"Flanders";"80";NA;"Belgium";"2020-09-18";"2020";"38";1;1;0;2;"Belgium";"AgeGender"
"3768";"Flanders";"65";"74";"Belgium";"2020-09-18";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3769";"Flanders";"75";"84";"Belgium";"2020-09-18";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3770";"Flanders";"25";"44";"Belgium";"2020-09-18";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3771";"Flanders";"45";"64";"Belgium";"2020-09-18";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3772";"Flanders";"0";"24";"Belgium";"2020-09-18";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3773";"Flanders";NA;NA;"Belgium";"2020-09-18";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3774";"Flanders";"80";NA;"Belgium";"2020-09-19";"2020";"38";1;2;0;3;"Belgium";"AgeGender"
"3775";"Flanders";"65";"74";"Belgium";"2020-09-19";"2020";"38";1;0;0;1;"Belgium";"AgeGender"
"3776";"Flanders";"75";"84";"Belgium";"2020-09-19";"2020";"38";1;1;0;2;"Belgium";"AgeGender"
"3777";"Flanders";"25";"44";"Belgium";"2020-09-19";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3778";"Flanders";"45";"64";"Belgium";"2020-09-19";"2020";"38";1;0;0;1;"Belgium";"AgeGender"
"3779";"Flanders";"0";"24";"Belgium";"2020-09-19";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3780";"Flanders";NA;NA;"Belgium";"2020-09-19";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3781";"Flanders";"80";NA;"Belgium";"2020-09-20";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3782";"Flanders";"65";"74";"Belgium";"2020-09-20";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3783";"Flanders";"75";"84";"Belgium";"2020-09-20";"2020";"38";2;0;0;2;"Belgium";"AgeGender"
"3784";"Flanders";"25";"44";"Belgium";"2020-09-20";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3785";"Flanders";"45";"64";"Belgium";"2020-09-20";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3786";"Flanders";"0";"24";"Belgium";"2020-09-20";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3787";"Flanders";NA;NA;"Belgium";"2020-09-20";"2020";"38";0;0;0;0;"Belgium";"AgeGender"
"3788";"Flanders";"80";NA;"Belgium";"2020-09-21";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3789";"Flanders";"65";"74";"Belgium";"2020-09-21";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3790";"Flanders";"75";"84";"Belgium";"2020-09-21";"2020";"39";1;1;0;2;"Belgium";"AgeGender"
"3791";"Flanders";"25";"44";"Belgium";"2020-09-21";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3792";"Flanders";"45";"64";"Belgium";"2020-09-21";"2020";"39";1;0;0;1;"Belgium";"AgeGender"
"3793";"Flanders";"0";"24";"Belgium";"2020-09-21";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3794";"Flanders";NA;NA;"Belgium";"2020-09-21";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3795";"Flanders";"80";NA;"Belgium";"2020-09-22";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3796";"Flanders";"65";"74";"Belgium";"2020-09-22";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3797";"Flanders";"75";"84";"Belgium";"2020-09-22";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3798";"Flanders";"25";"44";"Belgium";"2020-09-22";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3799";"Flanders";"45";"64";"Belgium";"2020-09-22";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3800";"Flanders";"0";"24";"Belgium";"2020-09-22";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3801";"Flanders";NA;NA;"Belgium";"2020-09-22";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3802";"Flanders";"80";NA;"Belgium";"2020-09-23";"2020";"39";0;3;0;3;"Belgium";"AgeGender"
"3803";"Flanders";"65";"74";"Belgium";"2020-09-23";"2020";"39";1;0;0;1;"Belgium";"AgeGender"
"3804";"Flanders";"75";"84";"Belgium";"2020-09-23";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3805";"Flanders";"25";"44";"Belgium";"2020-09-23";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3806";"Flanders";"45";"64";"Belgium";"2020-09-23";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3807";"Flanders";"0";"24";"Belgium";"2020-09-23";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3808";"Flanders";NA;NA;"Belgium";"2020-09-23";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3809";"Flanders";"80";NA;"Belgium";"2020-09-24";"2020";"39";1;0;0;1;"Belgium";"AgeGender"
"3810";"Flanders";"65";"74";"Belgium";"2020-09-24";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3811";"Flanders";"75";"84";"Belgium";"2020-09-24";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3812";"Flanders";"25";"44";"Belgium";"2020-09-24";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3813";"Flanders";"45";"64";"Belgium";"2020-09-24";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3814";"Flanders";"0";"24";"Belgium";"2020-09-24";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3815";"Flanders";NA;NA;"Belgium";"2020-09-24";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3816";"Flanders";"80";NA;"Belgium";"2020-09-25";"2020";"39";0;1;0;1;"Belgium";"AgeGender"
"3817";"Flanders";"65";"74";"Belgium";"2020-09-25";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3818";"Flanders";"75";"84";"Belgium";"2020-09-25";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3819";"Flanders";"25";"44";"Belgium";"2020-09-25";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3820";"Flanders";"45";"64";"Belgium";"2020-09-25";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3821";"Flanders";"0";"24";"Belgium";"2020-09-25";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3822";"Flanders";NA;NA;"Belgium";"2020-09-25";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3823";"Flanders";"80";NA;"Belgium";"2020-09-26";"2020";"39";1;1;0;2;"Belgium";"AgeGender"
"3824";"Flanders";"65";"74";"Belgium";"2020-09-26";"2020";"39";1;0;0;1;"Belgium";"AgeGender"
"3825";"Flanders";"75";"84";"Belgium";"2020-09-26";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3826";"Flanders";"25";"44";"Belgium";"2020-09-26";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3827";"Flanders";"45";"64";"Belgium";"2020-09-26";"2020";"39";1;0;0;1;"Belgium";"AgeGender"
"3828";"Flanders";"0";"24";"Belgium";"2020-09-26";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3829";"Flanders";NA;NA;"Belgium";"2020-09-26";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3830";"Flanders";"80";NA;"Belgium";"2020-09-27";"2020";"39";1;1;0;2;"Belgium";"AgeGender"
"3831";"Flanders";"65";"74";"Belgium";"2020-09-27";"2020";"39";3;0;0;3;"Belgium";"AgeGender"
"3832";"Flanders";"75";"84";"Belgium";"2020-09-27";"2020";"39";2;0;0;2;"Belgium";"AgeGender"
"3833";"Flanders";"25";"44";"Belgium";"2020-09-27";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3834";"Flanders";"45";"64";"Belgium";"2020-09-27";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3835";"Flanders";"0";"24";"Belgium";"2020-09-27";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3836";"Flanders";NA;NA;"Belgium";"2020-09-27";"2020";"39";0;0;0;0;"Belgium";"AgeGender"
"3837";"Flanders";"80";NA;"Belgium";"2020-09-28";"2020";"40";1;1;0;2;"Belgium";"AgeGender"
"3838";"Flanders";"65";"74";"Belgium";"2020-09-28";"2020";"40";2;1;0;3;"Belgium";"AgeGender"
"3839";"Flanders";"75";"84";"Belgium";"2020-09-28";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3840";"Flanders";"25";"44";"Belgium";"2020-09-28";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3841";"Flanders";"45";"64";"Belgium";"2020-09-28";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3842";"Flanders";"0";"24";"Belgium";"2020-09-28";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3843";"Flanders";NA;NA;"Belgium";"2020-09-28";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3844";"Flanders";"80";NA;"Belgium";"2020-09-29";"2020";"40";0;3;0;3;"Belgium";"AgeGender"
"3845";"Flanders";"65";"74";"Belgium";"2020-09-29";"2020";"40";0;1;0;1;"Belgium";"AgeGender"
"3846";"Flanders";"75";"84";"Belgium";"2020-09-29";"2020";"40";2;1;0;3;"Belgium";"AgeGender"
"3847";"Flanders";"25";"44";"Belgium";"2020-09-29";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3848";"Flanders";"45";"64";"Belgium";"2020-09-29";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3849";"Flanders";"0";"24";"Belgium";"2020-09-29";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3850";"Flanders";NA;NA;"Belgium";"2020-09-29";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3851";"Flanders";"80";NA;"Belgium";"2020-09-30";"2020";"40";0;1;0;1;"Belgium";"AgeGender"
"3852";"Flanders";"65";"74";"Belgium";"2020-09-30";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3853";"Flanders";"75";"84";"Belgium";"2020-09-30";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3854";"Flanders";"25";"44";"Belgium";"2020-09-30";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3855";"Flanders";"45";"64";"Belgium";"2020-09-30";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3856";"Flanders";"0";"24";"Belgium";"2020-09-30";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3857";"Flanders";NA;NA;"Belgium";"2020-09-30";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3858";"Flanders";"80";NA;"Belgium";"2020-10-01";"2020";"40";1;1;0;2;"Belgium";"AgeGender"
"3859";"Flanders";"65";"74";"Belgium";"2020-10-01";"2020";"40";1;0;0;1;"Belgium";"AgeGender"
"3860";"Flanders";"75";"84";"Belgium";"2020-10-01";"2020";"40";0;1;0;1;"Belgium";"AgeGender"
"3861";"Flanders";"25";"44";"Belgium";"2020-10-01";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3862";"Flanders";"45";"64";"Belgium";"2020-10-01";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3863";"Flanders";"0";"24";"Belgium";"2020-10-01";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3864";"Flanders";NA;NA;"Belgium";"2020-10-01";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3865";"Flanders";"80";NA;"Belgium";"2020-10-02";"2020";"40";1;0;0;1;"Belgium";"AgeGender"
"3866";"Flanders";"65";"74";"Belgium";"2020-10-02";"2020";"40";1;0;0;1;"Belgium";"AgeGender"
"3867";"Flanders";"75";"84";"Belgium";"2020-10-02";"2020";"40";0;2;0;2;"Belgium";"AgeGender"
"3868";"Flanders";"25";"44";"Belgium";"2020-10-02";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3869";"Flanders";"45";"64";"Belgium";"2020-10-02";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3870";"Flanders";"0";"24";"Belgium";"2020-10-02";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3871";"Flanders";NA;NA;"Belgium";"2020-10-02";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3872";"Flanders";"80";NA;"Belgium";"2020-10-03";"2020";"40";1;1;0;2;"Belgium";"AgeGender"
"3873";"Flanders";"65";"74";"Belgium";"2020-10-03";"2020";"40";0;1;0;1;"Belgium";"AgeGender"
"3874";"Flanders";"75";"84";"Belgium";"2020-10-03";"2020";"40";1;2;0;3;"Belgium";"AgeGender"
"3875";"Flanders";"25";"44";"Belgium";"2020-10-03";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3876";"Flanders";"45";"64";"Belgium";"2020-10-03";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3877";"Flanders";"0";"24";"Belgium";"2020-10-03";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3878";"Flanders";NA;NA;"Belgium";"2020-10-03";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3879";"Flanders";"80";NA;"Belgium";"2020-10-04";"2020";"40";1;2;0;3;"Belgium";"AgeGender"
"3880";"Flanders";"65";"74";"Belgium";"2020-10-04";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3881";"Flanders";"75";"84";"Belgium";"2020-10-04";"2020";"40";1;0;0;1;"Belgium";"AgeGender"
"3882";"Flanders";"25";"44";"Belgium";"2020-10-04";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3883";"Flanders";"45";"64";"Belgium";"2020-10-04";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3884";"Flanders";"0";"24";"Belgium";"2020-10-04";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3885";"Flanders";NA;NA;"Belgium";"2020-10-04";"2020";"40";0;0;0;0;"Belgium";"AgeGender"
"3886";"Flanders";"80";NA;"Belgium";"2020-10-05";"2020";"41";1;0;0;1;"Belgium";"AgeGender"
"3887";"Flanders";"65";"74";"Belgium";"2020-10-05";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3888";"Flanders";"75";"84";"Belgium";"2020-10-05";"2020";"41";0;3;0;3;"Belgium";"AgeGender"
"3889";"Flanders";"25";"44";"Belgium";"2020-10-05";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3890";"Flanders";"45";"64";"Belgium";"2020-10-05";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3891";"Flanders";"0";"24";"Belgium";"2020-10-05";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3892";"Flanders";NA;NA;"Belgium";"2020-10-05";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3893";"Flanders";"80";NA;"Belgium";"2020-10-06";"2020";"41";5;1;0;6;"Belgium";"AgeGender"
"3894";"Flanders";"65";"74";"Belgium";"2020-10-06";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3895";"Flanders";"75";"84";"Belgium";"2020-10-06";"2020";"41";1;1;0;2;"Belgium";"AgeGender"
"3896";"Flanders";"25";"44";"Belgium";"2020-10-06";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3897";"Flanders";"45";"64";"Belgium";"2020-10-06";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3898";"Flanders";"0";"24";"Belgium";"2020-10-06";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3899";"Flanders";NA;NA;"Belgium";"2020-10-06";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3900";"Flanders";"80";NA;"Belgium";"2020-10-07";"2020";"41";4;2;0;6;"Belgium";"AgeGender"
"3901";"Flanders";"65";"74";"Belgium";"2020-10-07";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3902";"Flanders";"75";"84";"Belgium";"2020-10-07";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3903";"Flanders";"25";"44";"Belgium";"2020-10-07";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3904";"Flanders";"45";"64";"Belgium";"2020-10-07";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3905";"Flanders";"0";"24";"Belgium";"2020-10-07";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3906";"Flanders";NA;NA;"Belgium";"2020-10-07";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3907";"Flanders";"80";NA;"Belgium";"2020-10-08";"2020";"41";0;2;0;2;"Belgium";"AgeGender"
"3908";"Flanders";"65";"74";"Belgium";"2020-10-08";"2020";"41";2;0;0;2;"Belgium";"AgeGender"
"3909";"Flanders";"75";"84";"Belgium";"2020-10-08";"2020";"41";2;2;0;4;"Belgium";"AgeGender"
"3910";"Flanders";"25";"44";"Belgium";"2020-10-08";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3911";"Flanders";"45";"64";"Belgium";"2020-10-08";"2020";"41";0;2;0;2;"Belgium";"AgeGender"
"3912";"Flanders";"0";"24";"Belgium";"2020-10-08";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3913";"Flanders";NA;NA;"Belgium";"2020-10-08";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3914";"Flanders";"80";NA;"Belgium";"2020-10-09";"2020";"41";3;4;0;7;"Belgium";"AgeGender"
"3915";"Flanders";"65";"74";"Belgium";"2020-10-09";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3916";"Flanders";"75";"84";"Belgium";"2020-10-09";"2020";"41";1;2;0;3;"Belgium";"AgeGender"
"3917";"Flanders";"25";"44";"Belgium";"2020-10-09";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3918";"Flanders";"45";"64";"Belgium";"2020-10-09";"2020";"41";1;0;0;1;"Belgium";"AgeGender"
"3919";"Flanders";"0";"24";"Belgium";"2020-10-09";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3920";"Flanders";NA;NA;"Belgium";"2020-10-09";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3921";"Flanders";"80";NA;"Belgium";"2020-10-10";"2020";"41";3;1;0;4;"Belgium";"AgeGender"
"3922";"Flanders";"65";"74";"Belgium";"2020-10-10";"2020";"41";1;0;0;1;"Belgium";"AgeGender"
"3923";"Flanders";"75";"84";"Belgium";"2020-10-10";"2020";"41";2;0;0;2;"Belgium";"AgeGender"
"3924";"Flanders";"25";"44";"Belgium";"2020-10-10";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3925";"Flanders";"45";"64";"Belgium";"2020-10-10";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3926";"Flanders";"0";"24";"Belgium";"2020-10-10";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3927";"Flanders";NA;NA;"Belgium";"2020-10-10";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3928";"Flanders";"80";NA;"Belgium";"2020-10-11";"2020";"41";4;2;0;6;"Belgium";"AgeGender"
"3929";"Flanders";"65";"74";"Belgium";"2020-10-11";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3930";"Flanders";"75";"84";"Belgium";"2020-10-11";"2020";"41";2;3;0;5;"Belgium";"AgeGender"
"3931";"Flanders";"25";"44";"Belgium";"2020-10-11";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3932";"Flanders";"45";"64";"Belgium";"2020-10-11";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3933";"Flanders";"0";"24";"Belgium";"2020-10-11";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3934";"Flanders";NA;NA;"Belgium";"2020-10-11";"2020";"41";0;0;0;0;"Belgium";"AgeGender"
"3935";"Flanders";"80";NA;"Belgium";"2020-10-12";"2020";"42";2;4;0;6;"Belgium";"AgeGender"
"3936";"Flanders";"65";"74";"Belgium";"2020-10-12";"2020";"42";2;1;0;3;"Belgium";"AgeGender"
"3937";"Flanders";"75";"84";"Belgium";"2020-10-12";"2020";"42";2;1;0;3;"Belgium";"AgeGender"
"3938";"Flanders";"25";"44";"Belgium";"2020-10-12";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3939";"Flanders";"45";"64";"Belgium";"2020-10-12";"2020";"42";1;0;0;1;"Belgium";"AgeGender"
"3940";"Flanders";"0";"24";"Belgium";"2020-10-12";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3941";"Flanders";NA;NA;"Belgium";"2020-10-12";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3942";"Flanders";"80";NA;"Belgium";"2020-10-13";"2020";"42";3;2;0;5;"Belgium";"AgeGender"
"3943";"Flanders";"65";"74";"Belgium";"2020-10-13";"2020";"42";1;0;0;1;"Belgium";"AgeGender"
"3944";"Flanders";"75";"84";"Belgium";"2020-10-13";"2020";"42";6;0;0;6;"Belgium";"AgeGender"
"3945";"Flanders";"25";"44";"Belgium";"2020-10-13";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3946";"Flanders";"45";"64";"Belgium";"2020-10-13";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3947";"Flanders";"0";"24";"Belgium";"2020-10-13";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3948";"Flanders";NA;NA;"Belgium";"2020-10-13";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3949";"Flanders";"80";NA;"Belgium";"2020-10-14";"2020";"42";5;4;0;9;"Belgium";"AgeGender"
"3950";"Flanders";"65";"74";"Belgium";"2020-10-14";"2020";"42";1;1;0;2;"Belgium";"AgeGender"
"3951";"Flanders";"75";"84";"Belgium";"2020-10-14";"2020";"42";3;2;0;5;"Belgium";"AgeGender"
"3952";"Flanders";"25";"44";"Belgium";"2020-10-14";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3953";"Flanders";"45";"64";"Belgium";"2020-10-14";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3954";"Flanders";"0";"24";"Belgium";"2020-10-14";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3955";"Flanders";NA;NA;"Belgium";"2020-10-14";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3956";"Flanders";"80";NA;"Belgium";"2020-10-15";"2020";"42";3;1;0;4;"Belgium";"AgeGender"
"3957";"Flanders";"65";"74";"Belgium";"2020-10-15";"2020";"42";3;1;0;4;"Belgium";"AgeGender"
"3958";"Flanders";"75";"84";"Belgium";"2020-10-15";"2020";"42";3;0;0;3;"Belgium";"AgeGender"
"3959";"Flanders";"25";"44";"Belgium";"2020-10-15";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3960";"Flanders";"45";"64";"Belgium";"2020-10-15";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3961";"Flanders";"0";"24";"Belgium";"2020-10-15";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3962";"Flanders";NA;NA;"Belgium";"2020-10-15";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3963";"Flanders";"80";NA;"Belgium";"2020-10-16";"2020";"42";7;0;0;7;"Belgium";"AgeGender"
"3964";"Flanders";"65";"74";"Belgium";"2020-10-16";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3965";"Flanders";"75";"84";"Belgium";"2020-10-16";"2020";"42";3;0;0;3;"Belgium";"AgeGender"
"3966";"Flanders";"25";"44";"Belgium";"2020-10-16";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3967";"Flanders";"45";"64";"Belgium";"2020-10-16";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3968";"Flanders";"0";"24";"Belgium";"2020-10-16";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3969";"Flanders";NA;NA;"Belgium";"2020-10-16";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3970";"Flanders";"80";NA;"Belgium";"2020-10-17";"2020";"42";2;2;0;4;"Belgium";"AgeGender"
"3971";"Flanders";"65";"74";"Belgium";"2020-10-17";"2020";"42";0;1;0;1;"Belgium";"AgeGender"
"3972";"Flanders";"75";"84";"Belgium";"2020-10-17";"2020";"42";3;0;0;3;"Belgium";"AgeGender"
"3973";"Flanders";"25";"44";"Belgium";"2020-10-17";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3974";"Flanders";"45";"64";"Belgium";"2020-10-17";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3975";"Flanders";"0";"24";"Belgium";"2020-10-17";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3976";"Flanders";NA;NA;"Belgium";"2020-10-17";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3977";"Flanders";"80";NA;"Belgium";"2020-10-18";"2020";"42";5;3;0;8;"Belgium";"AgeGender"
"3978";"Flanders";"65";"74";"Belgium";"2020-10-18";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3979";"Flanders";"75";"84";"Belgium";"2020-10-18";"2020";"42";1;2;0;3;"Belgium";"AgeGender"
"3980";"Flanders";"25";"44";"Belgium";"2020-10-18";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3981";"Flanders";"45";"64";"Belgium";"2020-10-18";"2020";"42";1;0;0;1;"Belgium";"AgeGender"
"3982";"Flanders";"0";"24";"Belgium";"2020-10-18";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"3983";"Flanders";NA;NA;"Belgium";"2020-10-18";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
