"";"date";"deaths";"year";"week";"seasonal"
"7";"2000-01-07";1611;2000;1;154.618166649056
"15";"2000-01-14";1698;2000;2;157.89557049521
"23";"2000-01-21";1578;2000;3;160.02057049521
"31";"2000-01-28";1520;2000;4;152.841243572133
"39";"2000-02-04";1429;2000;5;152.712878187517
"47";"2000-02-11";1371;2000;6;159.281628187517
"55";"2000-02-18";1343;2000;7;159.071051264441
"63";"2000-02-25";1221;2000;8;165.921051264441
"71";"2000-03-03";1198;2000;9;153.477782033671
"79";"2000-03-10";1179;2000;10;134.954705110594
"87";"2000-03-17";1222;2000;11;97.078743572133
"95";"2000-03-24";1053;2000;12;61.6527820336715
"103";"2000-03-31";1178;2000;13;43.8417243413637
"111";"2000-04-07";1166;2000;14;43.2773012644407
"119";"2000-04-14";1142;2000;15;-1.8395256586362
"127";"2000-04-21";1105;2000;16;-14.0140448894055
"135";"2000-04-28";1174;2000;17;-23.7251025817132
"143";"2000-05-05";1141;2000;18;-41.8621218124823
"151";"2000-05-12";1134;2000;19;-71.0986602740208
"159";"2000-05-19";1074;2000;20;-92.0183718124824
"167";"2000-05-26";1022;2000;21;-75.5650064278669
"175";"2000-06-02";1067;2000;22;-97.1736602740208
"183";"2000-06-09";1147;2000;23;-108.49192950479
"191";"2000-06-16";1114;2000;24;-91.3976987355592
"199";"2000-06-23";1088;2000;25;-86.4712564278669
"207";"2000-06-30";1133;2000;26;-75.7577948894053
"215";"2000-07-07";1088;2000;27;-106.920935915046
"223";"2000-07-14";1010;2000;28;-112.014342508453
"231";"2000-07-21";1121;2000;29;-94.058298552409
"239";"2000-07-28";1088;2000;30;-93.146668515779
"247";"2000-08-04";1079;2000;31;-105.720844339955
"255";"2000-08-11";1098;2000;32;-114.168646537757
"263";"2000-08-18";1178;2000;33;-90.0074743765849
"271";"2000-08-25";1062;2000;34;-95.5473095414201
"279";"2000-09-01";1031;2000;35;-107.608664852775
"287";"2000-09-08";1053;2000;36;-89.8895256586362
"295";"2000-09-15";1111;2000;37;-74.5087564278669
"303";"2000-09-22";1129;2000;38;-60.3717371970977
"311";"2000-09-29";1136;2000;39;-59.3178910432515
"319";"2000-10-06";1120;2000;40;-33.4270256586362
"327";"2000-10-13";1210;2000;41;-30.5121218124824
"335";"2000-10-20";1149;2000;42;-49.9308718124823
"343";"2000-10-27";1190;2000;43;-10.0039487355593
"351";"2000-11-03";1189;2000;44;-23.4534679663285
"359";"2000-11-10";1139;2000;45;-26.3299102740208
"367";"2000-11-17";1259;2000;46;8.85807049520993
"375";"2000-11-24";1273;2000;47;23.7393204952099
"383";"2000-12-01";1208;2000;48;31.5917243413637
"391";"2000-12-08";1274;2000;49;43.5133589567483
"399";"2000-12-15";1219;2000;50;45.9840320336714
"407";"2000-12-22";1250;2000;51;87.086916649056
"415";"2000-12-29";1301;2000;52;118.934993572133
"431";"2001-01-12";1265;2001;1;154.618166649056
"439";"2001-01-19";1308;2001;2;157.89557049521
"447";"2001-01-26";1219;2001;3;160.02057049521
"455";"2001-02-02";1257;2001;4;152.841243572133
"463";"2001-02-09";1259;2001;5;152.712878187517
"471";"2001-02-16";1283;2001;6;159.281628187517
"479";"2001-02-23";1203;2001;7;159.071051264441
"487";"2001-03-02";1204;2001;8;165.921051264441
"495";"2001-03-09";1249;2001;9;153.477782033671
"503";"2001-03-16";1216;2001;10;134.954705110594
"511";"2001-03-23";1212;2001;11;97.078743572133
"519";"2001-03-30";1252;2001;12;61.6527820336715
"527";"2001-04-06";1150;2001;13;43.8417243413637
"535";"2001-04-13";1175;2001;14;43.2773012644407
"543";"2001-04-20";1119;2001;15;-1.8395256586362
"551";"2001-04-27";1161;2001;16;-14.0140448894055
"559";"2001-05-04";1180;2001;17;-23.7251025817132
"567";"2001-05-11";1165;2001;18;-41.8621218124823
"575";"2001-05-18";1137;2001;19;-71.0986602740208
"583";"2001-05-25";1090;2001;20;-92.0183718124824
"591";"2001-06-01";1198;2001;21;-75.5650064278669
"599";"2001-06-08";1110;2001;22;-97.1736602740208
"607";"2001-06-15";1084;2001;23;-108.49192950479
"615";"2001-06-22";1130;2001;24;-91.3976987355592
"623";"2001-06-29";1120;2001;25;-86.4712564278669
"631";"2001-07-06";1226;2001;26;-75.7577948894053
"639";"2001-07-13";1168;2001;27;-106.920935915046
"647";"2001-07-20";1076;2001;28;-112.014342508453
"655";"2001-07-27";1055;2001;29;-94.058298552409
"663";"2001-08-03";1152;2001;30;-93.146668515779
"671";"2001-08-10";1118;2001;31;-105.720844339955
"679";"2001-08-17";1116;2001;32;-114.168646537757
"687";"2001-08-24";1106;2001;33;-90.0074743765849
"695";"2001-08-31";1065;2001;34;-95.5473095414201
"703";"2001-09-07";1087;2001;35;-107.608664852775
"711";"2001-09-14";1052;2001;36;-89.8895256586362
"719";"2001-09-21";1123;2001;37;-74.5087564278669
"727";"2001-09-28";1146;2001;38;-60.3717371970977
"735";"2001-10-05";1178;2001;39;-59.3178910432515
"743";"2001-10-12";1211;2001;40;-33.4270256586362
"751";"2001-10-19";1168;2001;41;-30.5121218124824
"759";"2001-10-26";1157;2001;42;-49.9308718124823
"767";"2001-11-02";1174;2001;43;-10.0039487355593
"775";"2001-11-09";1117;2001;44;-23.4534679663285
"783";"2001-11-16";1142;2001;45;-26.3299102740208
"791";"2001-11-23";1228;2001;46;8.85807049520993
"799";"2001-11-30";1246;2001;47;23.7393204952099
"807";"2001-12-07";1187;2001;48;31.5917243413637
"815";"2001-12-14";1134;2001;49;43.5133589567483
"823";"2001-12-21";1243;2001;50;45.9840320336714
"831";"2001-12-28";1325;2001;51;87.086916649056
"839";"2002-01-04";1319;2001;52;118.934993572133
"855";"2002-01-11";1357;2002;1;154.618166649056
"863";"2002-01-18";1316;2002;2;157.89557049521
"871";"2002-01-25";1332;2002;3;160.02057049521
"879";"2002-02-01";1394;2002;4;152.841243572133
"887";"2002-02-08";1295;2002;5;152.712878187517
"895";"2002-02-15";1329;2002;6;159.281628187517
"903";"2002-02-22";1299;2002;7;159.071051264441
"911";"2002-03-01";1372;2002;8;165.921051264441
"919";"2002-03-08";1269;2002;9;153.477782033671
"927";"2002-03-15";1243;2002;10;134.954705110594
"935";"2002-03-22";1253;2002;11;97.078743572133
"943";"2002-03-29";1212;2002;12;61.6527820336715
"951";"2002-04-05";1171;2002;13;43.8417243413637
"959";"2002-04-12";1174;2002;14;43.2773012644407
"967";"2002-04-19";1167;2002;15;-1.8395256586362
"975";"2002-04-26";1109;2002;16;-14.0140448894055
"983";"2002-05-03";1165;2002;17;-23.7251025817132
"991";"2002-05-10";1146;2002;18;-41.8621218124823
"999";"2002-05-17";1133;2002;19;-71.0986602740208
"1007";"2002-05-24";1111;2002;20;-92.0183718124824
"1015";"2002-05-31";1135;2002;21;-75.5650064278669
"1023";"2002-06-07";1110;2002;22;-97.1736602740208
"1031";"2002-06-14";1142;2002;23;-108.49192950479
"1039";"2002-06-21";1125;2002;24;-91.3976987355592
"1047";"2002-06-28";1298;2002;25;-86.4712564278669
"1055";"2002-07-05";1183;2002;26;-75.7577948894053
"1063";"2002-07-12";1077;2002;27;-106.920935915046
"1071";"2002-07-19";1064;2002;28;-112.014342508453
"1079";"2002-07-26";1056;2002;29;-94.058298552409
"1087";"2002-08-02";1023;2002;30;-93.146668515779
"1095";"2002-08-09";1080;2002;31;-105.720844339955
"1103";"2002-08-16";1043;2002;32;-114.168646537757
"1111";"2002-08-23";1116;2002;33;-90.0074743765849
"1119";"2002-08-30";1061;2002;34;-95.5473095414201
"1127";"2002-09-06";1081;2002;35;-107.608664852775
"1135";"2002-09-13";1065;2002;36;-89.8895256586362
"1143";"2002-09-20";1103;2002;37;-74.5087564278669
"1151";"2002-09-27";1129;2002;38;-60.3717371970977
"1159";"2002-10-04";1166;2002;39;-59.3178910432515
"1167";"2002-10-11";1179;2002;40;-33.4270256586362
"1175";"2002-10-18";1195;2002;41;-30.5121218124824
"1183";"2002-10-25";1170;2002;42;-49.9308718124823
"1191";"2002-11-01";1183;2002;43;-10.0039487355593
"1199";"2002-11-08";1149;2002;44;-23.4534679663285
"1207";"2002-11-15";1181;2002;45;-26.3299102740208
"1215";"2002-11-22";1220;2002;46;8.85807049520993
"1223";"2002-11-29";1198;2002;47;23.7393204952099
"1231";"2002-12-06";1212;2002;48;31.5917243413637
"1239";"2002-12-13";1141;2002;49;43.5133589567483
"1247";"2002-12-20";1274;2002;50;45.9840320336714
"1255";"2002-12-27";1251;2002;51;87.086916649056
"1263";"2003-01-03";1332;2002;52;118.934993572133
"1279";"2003-01-10";1313;2003;1;154.618166649056
"1287";"2003-01-17";1286;2003;2;157.89557049521
"1295";"2003-01-24";1299;2003;3;160.02057049521
"1303";"2003-01-31";1326;2003;4;152.841243572133
"1311";"2003-02-07";1325;2003;5;152.712878187517
"1319";"2003-02-14";1278;2003;6;159.281628187517
"1327";"2003-02-21";1245;2003;7;159.071051264441
"1335";"2003-02-28";1299;2003;8;165.921051264441
"1343";"2003-03-07";1386;2003;9;153.477782033671
"1351";"2003-03-14";1420;2003;10;134.954705110594
"1359";"2003-03-21";1429;2003;11;97.078743572133
"1367";"2003-03-28";1316;2003;12;61.6527820336715
"1375";"2003-04-04";1308;2003;13;43.8417243413637
"1383";"2003-04-11";1293;2003;14;43.2773012644407
"1391";"2003-04-18";1160;2003;15;-1.8395256586362
"1399";"2003-04-25";1198;2003;16;-14.0140448894055
"1407";"2003-05-02";1206;2003;17;-23.7251025817132
"1415";"2003-05-09";1169;2003;18;-41.8621218124823
"1423";"2003-05-16";1152;2003;19;-71.0986602740208
"1431";"2003-05-23";1089;2003;20;-92.0183718124824
"1439";"2003-05-30";1070;2003;21;-75.5650064278669
"1447";"2003-06-06";1158;2003;22;-97.1736602740208
"1455";"2003-06-13";1158;2003;23;-108.49192950479
"1463";"2003-06-20";1188;2003;24;-91.3976987355592
"1471";"2003-06-27";1109;2003;25;-86.4712564278669
"1479";"2003-07-04";1258;2003;26;-75.7577948894053
"1487";"2003-07-11";1081;2003;27;-106.920935915046
"1495";"2003-07-18";1129;2003;28;-112.014342508453
"1503";"2003-07-25";1196;2003;29;-94.058298552409
"1511";"2003-08-01";1123;2003;30;-93.146668515779
"1519";"2003-08-08";1098;2003;31;-105.720844339955
"1527";"2003-08-15";1285;2003;32;-114.168646537757
"1535";"2003-08-22";1338;2003;33;-90.0074743765849
"1543";"2003-08-29";1134;2003;34;-95.5473095414201
"1551";"2003-09-05";1036;2003;35;-107.608664852775
"1559";"2003-09-12";1095;2003;36;-89.8895256586362
"1567";"2003-09-19";1153;2003;37;-74.5087564278669
"1575";"2003-09-26";1175;2003;38;-60.3717371970977
"1583";"2003-10-03";1124;2003;39;-59.3178910432515
"1591";"2003-10-10";1117;2003;40;-33.4270256586362
"1599";"2003-10-17";1146;2003;41;-30.5121218124824
