"";"date";"deaths";"year";"week";"seasonal"
"1";"2000-01-07";2814;2000;1;282.155601930121
"9";"2000-01-14";2761;2000;2;307.972909622429
"17";"2000-01-21";2640;2000;3;292.12964039166
"25";"2000-01-28";2633;2000;4;250.98012116089
"33";"2000-02-04";2403;2000;5;300.227236545506
"41";"2000-02-11";2201;2000;6;282.226755776275
"49";"2000-02-18";2168;2000;7;286.395986545506
"57";"2000-02-25";2127;2000;8;268.191659622429
"65";"2000-03-03";2055;2000;9;277.008005776275
"73";"2000-03-10";2029;2000;10;231.61137116089
"81";"2000-03-17";2012;2000;11;169.578198083967
"89";"2000-03-24";1931;2000;12;131.357044237814
"97";"2000-03-31";1894;2000;13;129.203678853198
"105";"2000-04-07";1973;2000;14;136.995505776275
"113";"2000-04-14";2002;2000;15;124.603198083967
"121";"2000-04-21";1952;2000;16;79.2368519301212
"129";"2000-04-28";1966;2000;17;16.368582699352
"137";"2000-05-05";1907;2000;18;-67.7261288391095
"145";"2000-05-12";1953;2000;19;-79.8463211468019
"153";"2000-05-19";1834;2000;20;-104.512186531417
"161";"2000-05-26";1789;2000;21;-115.834782685263
"169";"2000-06-02";1864;2000;22;-125.142474992956
"177";"2000-06-09";1937;2000;23;-153.443436531417
"185";"2000-06-16";1799;2000;24;-163.090071146802
"193";"2000-06-23";2026;2000;25;-153.762186531417
"201";"2000-06-30";1919;2000;26;-143.833821146802
"209";"2000-07-07";1922;2000;27;-138.822442941674
"217";"2000-07-14";1794;2000;28;-233.211637080868
"225";"2000-07-21";1781;2000;29;-166.76062975486
"233";"2000-07-28";1901;2000;30;-137.335263454494
"241";"2000-08-04";1871;2000;31;-179.228578472809
"249";"2000-08-11";1927;2000;32;-205.032607776839
"257";"2000-08-18";1904;2000;33;-166.72399971823
"265";"2000-08-25";1846;2000;34;-193.075648069879
"273";"2000-09-01";1671;2000;35;-227.764292758524
"281";"2000-09-08";1811;2000;36;-219.206142575373
"289";"2000-09-15";1744;2000;37;-212.406898069879
"297";"2000-09-22";1840;2000;38;-192.63237883911
"305";"2000-09-29";1891;2000;39;-140.377090377571
"313";"2000-10-06";1852;2000;40;-123.958340377571
"321";"2000-10-13";1961;2000;41;-106.862667300648
"329";"2000-10-20";1826;2000;42;-102.822763454494
"337";"2000-10-27";1889;2000;43;-75.6482442237251
"345";"2000-11-03";1966;2000;44;-89.3266096083404
"353";"2000-11-10";2072;2000;45;-68.2439173006481
"361";"2000-11-17";2021;2000;46;-50.5112249929559
"369";"2000-11-24";1964;2000;47;-8.60930191603273
"377";"2000-12-01";2031;2000;48;17.434928853198
"385";"2000-12-08";1911;2000;49;42.7834865455058
"393";"2000-12-15";1925;2000;50;106.14262116089
"401";"2000-12-22";2006;2000;51;187.238775007044
"409";"2000-12-29";2177;2000;52;225.909928853198
"425";"2001-01-12";2282;2001;1;282.155601930121
"433";"2001-01-19";2244;2001;2;307.972909622429
"441";"2001-01-26";2300;2001;3;292.12964039166
"449";"2001-02-02";2302;2001;4;250.98012116089
"457";"2001-02-09";2241;2001;5;300.227236545506
"465";"2001-02-16";2239;2001;6;282.226755776275
"473";"2001-02-23";2055;2001;7;286.395986545506
"481";"2001-03-02";1988;2001;8;268.191659622429
"489";"2001-03-09";2134;2001;9;277.008005776275
"497";"2001-03-16";2177;2001;10;231.61137116089
"505";"2001-03-23";2016;2001;11;169.578198083967
"513";"2001-03-30";1960;2001;12;131.357044237814
"521";"2001-04-06";2050;2001;13;129.203678853198
"529";"2001-04-13";2107;2001;14;136.995505776275
"537";"2001-04-20";1892;2001;15;124.603198083967
"545";"2001-04-27";1986;2001;16;79.2368519301212
"553";"2001-05-04";1989;2001;17;16.368582699352
"561";"2001-05-11";2021;2001;18;-67.7261288391095
"569";"2001-05-18";2096;2001;19;-79.8463211468019
"577";"2001-05-25";1929;2001;20;-104.512186531417
"585";"2001-06-01";1923;2001;21;-115.834782685263
"593";"2001-06-08";2008;2001;22;-125.142474992956
"601";"2001-06-15";1892;2001;23;-153.443436531417
"609";"2001-06-22";1959;2001;24;-163.090071146802
"617";"2001-06-29";1936;2001;25;-153.762186531417
"625";"2001-07-06";1978;2001;26;-143.833821146802
"633";"2001-07-13";2008;2001;27;-138.822442941674
"641";"2001-07-20";1748;2001;28;-233.211637080868
"649";"2001-07-27";1803;2001;29;-166.76062975486
"657";"2001-08-03";1895;2001;30;-137.335263454494
"665";"2001-08-10";1907;2001;31;-179.228578472809
"673";"2001-08-17";1697;2001;32;-205.032607776839
"681";"2001-08-24";1929;2001;33;-166.72399971823
"689";"2001-08-31";1968;2001;34;-193.075648069879
"697";"2001-09-07";1854;2001;35;-227.764292758524
"705";"2001-09-14";1732;2001;36;-219.206142575373
"713";"2001-09-21";1723;2001;37;-212.406898069879
"721";"2001-09-28";1845;2001;38;-192.63237883911
"729";"2001-10-05";1939;2001;39;-140.377090377571
"737";"2001-10-12";1841;2001;40;-123.958340377571
"745";"2001-10-19";1865;2001;41;-106.862667300648
"753";"2001-10-26";1765;2001;42;-102.822763454494
"761";"2001-11-02";1719;2001;43;-75.6482442237251
"769";"2001-11-09";1788;2001;44;-89.3266096083404
"777";"2001-11-16";1888;2001;45;-68.2439173006481
"785";"2001-11-23";1942;2001;46;-50.5112249929559
"793";"2001-11-30";2025;2001;47;-8.60930191603273
"801";"2001-12-07";1978;2001;48;17.434928853198
"809";"2001-12-14";1904;2001;49;42.7834865455058
"817";"2001-12-21";2087;2001;50;106.14262116089
"825";"2001-12-28";2209;2001;51;187.238775007044
"833";"2002-01-04";2358;2001;52;225.909928853198
"849";"2002-01-11";2432;2002;1;282.155601930121
"857";"2002-01-18";2484;2002;2;307.972909622429
"865";"2002-01-25";2542;2002;3;292.12964039166
"873";"2002-02-01";2573;2002;4;250.98012116089
"881";"2002-02-08";2473;2002;5;300.227236545506
"889";"2002-02-15";2369;2002;6;282.226755776275
"897";"2002-02-22";2173;2002;7;286.395986545506
"905";"2002-03-01";2179;2002;8;268.191659622429
"913";"2002-03-08";2086;2002;9;277.008005776275
"921";"2002-03-15";2156;2002;10;231.61137116089
"929";"2002-03-22";2104;2002;11;169.578198083967
"937";"2002-03-29";2020;2002;12;131.357044237814
"945";"2002-04-05";2006;2002;13;129.203678853198
"953";"2002-04-12";2090;2002;14;136.995505776275
"961";"2002-04-19";2025;2002;15;124.603198083967
"969";"2002-04-26";2034;2002;16;79.2368519301212
"977";"2002-05-03";2041;2002;17;16.368582699352
"985";"2002-05-10";1892;2002;18;-67.7261288391095
"993";"2002-05-17";1883;2002;19;-79.8463211468019
"1001";"2002-05-24";1998;2002;20;-104.512186531417
"1009";"2002-05-31";1877;2002;21;-115.834782685263
"1017";"2002-06-07";1866;2002;22;-125.142474992956
"1025";"2002-06-14";1952;2002;23;-153.443436531417
"1033";"2002-06-21";1878;2002;24;-163.090071146802
"1041";"2002-06-28";1922;2002;25;-153.762186531417
"1049";"2002-07-05";1824;2002;26;-143.833821146802
"1057";"2002-07-12";1842;2002;27;-138.822442941674
"1065";"2002-07-19";1863;2002;28;-233.211637080868
"1073";"2002-07-26";1782;2002;29;-166.76062975486
"1081";"2002-08-02";1902;2002;30;-137.335263454494
"1089";"2002-08-09";2134;2002;31;-179.228578472809
"1097";"2002-08-16";1728;2002;32;-205.032607776839
"1105";"2002-08-23";1888;2002;33;-166.72399971823
"1113";"2002-08-30";1941;2002;34;-193.075648069879
"1121";"2002-09-06";1854;2002;35;-227.764292758524
"1129";"2002-09-13";1829;2002;36;-219.206142575373
"1137";"2002-09-20";1789;2002;37;-212.406898069879
"1145";"2002-09-27";1812;2002;38;-192.63237883911
"1153";"2002-10-04";1847;2002;39;-140.377090377571
"1161";"2002-10-11";1986;2002;40;-123.958340377571
"1169";"2002-10-18";1928;2002;41;-106.862667300648
"1177";"2002-10-25";1941;2002;42;-102.822763454494
"1185";"2002-11-01";1962;2002;43;-75.6482442237251
"1193";"2002-11-08";1935;2002;44;-89.3266096083404
"1201";"2002-11-15";1965;2002;45;-68.2439173006481
"1209";"2002-11-22";1930;2002;46;-50.5112249929559
"1217";"2002-11-29";1941;2002;47;-8.60930191603273
"1225";"2002-12-06";1943;2002;48;17.434928853198
"1233";"2002-12-13";1984;2002;49;42.7834865455058
"1241";"2002-12-20";2165;2002;50;106.14262116089
"1249";"2002-12-27";2298;2002;51;187.238775007044
"1257";"2003-01-03";2292;2002;52;225.909928853198
"1273";"2003-01-10";2260;2003;1;282.155601930121
"1281";"2003-01-17";2238;2003;2;307.972909622429
"1289";"2003-01-24";2247;2003;3;292.12964039166
"1297";"2003-01-31";2220;2003;4;250.98012116089
"1305";"2003-02-07";2220;2003;5;300.227236545506
"1313";"2003-02-14";2237;2003;6;282.226755776275
"1321";"2003-02-21";2157;2003;7;286.395986545506
"1329";"2003-02-28";2266;2003;8;268.191659622429
"1337";"2003-03-07";2293;2003;9;277.008005776275
"1345";"2003-03-14";2224;2003;10;231.61137116089
"1353";"2003-03-21";2157;2003;11;169.578198083967
"1361";"2003-03-28";2009;2003;12;131.357044237814
"1369";"2003-04-04";2113;2003;13;129.203678853198
"1377";"2003-04-11";2021;2003;14;136.995505776275
"1385";"2003-04-18";2128;2003;15;124.603198083967
"1393";"2003-04-25";2251;2003;16;79.2368519301212
"1401";"2003-05-02";2122;2003;17;16.368582699352
"1409";"2003-05-09";1980;2003;18;-67.7261288391095
"1417";"2003-05-16";1962;2003;19;-79.8463211468019
"1425";"2003-05-23";1860;2003;20;-104.512186531417
"1433";"2003-05-30";1833;2003;21;-115.834782685263
"1441";"2003-06-06";2067;2003;22;-125.142474992956
"1449";"2003-06-13";2010;2003;23;-153.443436531417
"1457";"2003-06-20";1900;2003;24;-163.090071146802
"1465";"2003-06-27";1873;2003;25;-153.762186531417
"1473";"2003-07-04";1897;2003;26;-143.833821146802
"1481";"2003-07-11";1713;2003;27;-138.822442941674
"1489";"2003-07-18";1834;2003;28;-233.211637080868
"1497";"2003-07-25";2136;2003;29;-166.76062975486
"1505";"2003-08-01";1849;2003;30;-137.335263454494
"1513";"2003-08-08";1847;2003;31;-179.228578472809
"1521";"2003-08-15";2062;2003;32;-205.032607776839
"1529";"2003-08-22";2255;2003;33;-166.72399971823
"1537";"2003-08-29";1766;2003;34;-193.075648069879
"1545";"2003-09-05";1777;2003;35;-227.764292758524
"1553";"2003-09-12";1889;2003;36;-219.206142575373
"1561";"2003-09-19";1897;2003;37;-212.406898069879
"1569";"2003-09-26";1995;2003;38;-192.63237883911
"1577";"2003-10-03";1922;2003;39;-140.377090377571
"1585";"2003-10-10";1907;2003;40;-123.958340377571
"1593";"2003-10-17";1912;2003;41;-106.862667300648
"1601";"2003-10-24";1885;2003;42;-102.822763454494
"1609";"2003-10-31";1967;2003;43;-75.6482442237251
"1617";"2003-11-07";2058;2003;44;-89.3266096083404
"1625";"2003-11-14";1968;2003;45;-68.2439173006481
"1633";"2003-11-21";2062;2003;46;-50.5112249929559
"1641";"2003-11-28";2030;2003;47;-8.60930191603273
"1649";"2003-12-05";2007;2003;48;17.434928853198
"1657";"2003-12-12";2053;2003;49;42.7834865455058
"1665";"2003-12-19";2321;2003;50;106.14262116089
"1673";"2003-12-26";2426;2003;51;187.238775007044
"1681";"2004-01-02";2618;2003;52;225.909928853198
"1697";"2004-01-09";2436;2004;1;282.155601930121
"1705";"2004-01-16";2536;2004;2;307.972909622429
"1713";"2004-01-23";2312;2004;3;292.12964039166
"1721";"2004-01-30";2162;2004;4;250.98012116089
"1729";"2004-02-06";2240;2004;5;300.227236545506
"1737";"2004-02-13";2136;2004;6;282.226755776275
"1745";"2004-02-20";2003;2004;7;286.395986545506
"1753";"2004-02-27";2044;2004;8;268.191659622429
"1761";"2004-03-05";2105;2004;9;277.008005776275
"1769";"2004-03-12";2032;2004;10;231.61137116089
"1777";"2004-03-19";2002;2004;11;169.578198083967
"1785";"2004-03-26";2093;2004;12;131.357044237814
"1793";"2004-04-02";1934;2004;13;129.203678853198
"1801";"2004-04-09";1986;2004;14;136.995505776275
"1809";"2004-04-16";1877;2004;15;124.603198083967
"1817";"2004-04-23";2042;2004;16;79.2368519301212
"1825";"2004-04-30";1892;2004;17;16.368582699352
"1833";"2004-05-07";1887;2004;18;-67.7261288391095
"1841";"2004-05-14";1816;2004;19;-79.8463211468019
"1849";"2004-05-21";1857;2004;20;-104.512186531417
"1857";"2004-05-28";1825;2004;21;-115.834782685263
"1865";"2004-06-04";1809;2004;22;-125.142474992956
"1873";"2004-06-11";1885;2004;23;-153.443436531417
"1881";"2004-06-18";1905;2004;24;-163.090071146802
"1889";"2004-06-25";1799;2004;25;-153.762186531417
"1897";"2004-07-02";1799;2004;26;-143.833821146802
"1905";"2004-07-09";1853;2004;27;-138.822442941674
"1913";"2004-07-16";1753;2004;28;-233.211637080868
"1921";"2004-07-23";1845;2004;29;-166.76062975486
"1929";"2004-07-30";1823;2004;30;-137.335263454494
"1937";"2004-08-06";1889;2004;31;-179.228578472809
"1945";"2004-08-13";1932;2004;32;-205.032607776839
"1953";"2004-08-20";1803;2004;33;-166.72399971823
"1961";"2004-08-27";1697;2004;34;-193.075648069879
"1969";"2004-09-03";1703;2004;35;-227.764292758524
"1977";"2004-09-10";1803;2004;36;-219.206142575373
"1985";"2004-09-17";1791;2004;37;-212.406898069879
"1993";"2004-09-24";1731;2004;38;-192.63237883911
"2001";"2004-10-01";1825;2004;39;-140.377090377571
"2009";"2004-10-08";1837;2004;40;-123.958340377571
"2017";"2004-10-15";1844;2004;41;-106.862667300648
"2025";"2004-10-22";1938;2004;42;-102.822763454494
"2033";"2004-10-29";1993;2004;43;-75.6482442237251
"2041";"2004-11-05";1853;2004;44;-89.3266096083404
"2049";"2004-11-12";1841;2004;45;-68.2439173006481
"2057";"2004-11-19";1932;2004;46;-50.5112249929559
"2065";"2004-11-26";1914;2004;47;-8.60930191603273
"2073";"2004-12-03";1948;2004;48;17.434928853198
"2081";"2004-12-10";2023;2004;49;42.7834865455058
"2089";"2004-12-17";1950;2004;50;106.14262116089
"2097";"2004-12-24";2117;2004;51;187.238775007044
"2105";"2004-12-31";2240;2004;52;225.909928853198
"2129";"2005-01-07";2339;2005;1;282.155601930121
"2137";"2005-01-14";2292;2005;2;307.972909622429
"2145";"2005-01-21";2277;2005;3;292.12964039166
"2153";"2005-01-28";2181;2005;4;250.98012116089
"2161";"2005-02-04";2292;2005;5;300.227236545506
"2169";"2005-02-11";2337;2005;6;282.226755776275
"2177";"2005-02-18";2369;2005;7;286.395986545506
"2185";"2005-02-25";2357;2005;8;268.191659622429
"2193";"2005-03-04";2464;2005;9;277.008005776275
"2201";"2005-03-11";2457;2005;10;231.61137116089
"2209";"2005-03-18";2435;2005;11;169.578198083967
"2217";"2005-03-25";2263;2005;12;131.357044237814
"2225";"2005-04-01";2071;2005;13;129.203678853198
"2233";"2005-04-08";1997;2005;14;136.995505776275
"2241";"2005-04-15";1965;2005;15;124.603198083967
"2249";"2005-04-22";1889;2005;16;79.2368519301212
"2257";"2005-04-29";1976;2005;17;16.368582699352
"2265";"2005-05-06";1829;2005;18;-67.7261288391095
"2273";"2005-05-13";1835;2005;19;-79.8463211468019
"2281";"2005-05-20";1949;2005;20;-104.512186531417
"2289";"2005-05-27";2033;2005;21;-115.834782685263
"2297";"2005-06-03";1855;2005;22;-125.142474992956
"2305";"2005-06-10";1746;2005;23;-153.443436531417
"2313";"2005-06-17";1899;2005;24;-163.090071146802
"2321";"2005-06-24";2057;2005;25;-153.762186531417
"2329";"2005-07-01";1806;2005;26;-143.833821146802
"2337";"2005-07-08";1650;2005;27;-138.822442941674
"2345";"2005-07-15";1779;2005;28;-233.211637080868
"2353";"2005-07-22";1725;2005;29;-166.76062975486
"2361";"2005-07-29";1769;2005;30;-137.335263454494
"2369";"2005-08-05";1619;2005;31;-179.228578472809
"2377";"2005-08-12";1658;2005;32;-205.032607776839
"2385";"2005-08-19";1751;2005;33;-166.72399971823
"2393";"2005-08-26";1739;2005;34;-193.075648069879
"2401";"2005-09-02";1819;2005;35;-227.764292758524
"2409";"2005-09-09";1881;2005;36;-219.206142575373
"2417";"2005-09-16";1652;2005;37;-212.406898069879
"2425";"2005-09-23";1658;2005;38;-192.63237883911
"2433";"2005-09-30";1726;2005;39;-140.377090377571
"2441";"2005-10-07";1856;2005;40;-123.958340377571
"2449";"2005-10-14";1894;2005;41;-106.862667300648
"2457";"2005-10-21";1882;2005;42;-102.822763454494
"2465";"2005-10-28";1921;2005;43;-75.6482442237251
"2473";"2005-11-04";1816;2005;44;-89.3266096083404
"2481";"2005-11-11";1892;2005;45;-68.2439173006481
"2489";"2005-11-18";1847;2005;46;-50.5112249929559
"2497";"2005-11-25";1916;2005;47;-8.60930191603273
"2505";"2005-12-02";2098;2005;48;17.434928853198
"2513";"2005-12-09";2121;2005;49;42.7834865455058
"2521";"2005-12-16";2069;2005;50;106.14262116089
"2529";"2005-12-23";2123;2005;51;187.238775007044
"2537";"2005-12-30";2167;2005;52;225.909928853198
"2553";"2006-01-06";2247;2006;1;282.155601930121
"2561";"2006-01-13";2169;2006;2;307.972909622429
"2569";"2006-01-20";2220;2006;3;292.12964039166
"2577";"2006-01-27";2152;2006;4;250.98012116089
"2585";"2006-02-03";2076;2006;5;300.227236545506
"2593";"2006-02-10";2164;2006;6;282.226755776275
"2601";"2006-02-17";2203;2006;7;286.395986545506
"2609";"2006-02-24";2128;2006;8;268.191659622429
"2617";"2006-03-03";2104;2006;9;277.008005776275
"2625";"2006-03-10";2112;2006;10;231.61137116089
"2633";"2006-03-17";2173;2006;11;169.578198083967
"2641";"2006-03-24";2113;2006;12;131.357044237814
"2649";"2006-03-31";2101;2006;13;129.203678853198
"2657";"2006-04-07";1958;2006;14;136.995505776275
"2665";"2006-04-14";2052;2006;15;124.603198083967
"2673";"2006-04-21";1893;2006;16;79.2368519301212
"2681";"2006-04-28";1893;2006;17;16.368582699352
"2689";"2006-05-05";1969;2006;18;-67.7261288391095
"2697";"2006-05-12";1826;2006;19;-79.8463211468019
"2705";"2006-05-19";1881;2006;20;-104.512186531417
"2713";"2006-05-26";1741;2006;21;-115.834782685263
"2721";"2006-06-02";1802;2006;22;-125.142474992956
"2729";"2006-06-09";1866;2006;23;-153.443436531417
"2737";"2006-06-16";2060;2006;24;-163.090071146802
"2745";"2006-06-23";1878;2006;25;-153.762186531417
"2753";"2006-06-30";1810;2006;26;-143.833821146802
"2761";"2006-07-07";2038;2006;27;-138.822442941674
"2769";"2006-07-14";1762;2006;28;-233.211637080868
"2777";"2006-07-21";2228;2006;29;-166.76062975486
"2785";"2006-07-28";2286;2006;30;-137.335263454494
"2793";"2006-08-04";1751;2006;31;-179.228578472809
"2801";"2006-08-11";1703;2006;32;-205.032607776839
"2809";"2006-08-18";1788;2006;33;-166.72399971823
"2817";"2006-08-25";1687;2006;34;-193.075648069879
"2825";"2006-09-01";1777;2006;35;-227.764292758524
"2833";"2006-09-08";1788;2006;36;-219.206142575373
"2841";"2006-09-15";1914;2006;37;-212.406898069879
"2849";"2006-09-22";1712;2006;38;-192.63237883911
"2857";"2006-09-29";1749;2006;39;-140.377090377571
"2865";"2006-10-06";1798;2006;40;-123.958340377571
"2873";"2006-10-13";1789;2006;41;-106.862667300648
"2881";"2006-10-20";1811;2006;42;-102.822763454494
"2889";"2006-10-27";1840;2006;43;-75.6482442237251
"2897";"2006-11-03";1729;2006;44;-89.3266096083404
"2905";"2006-11-10";1826;2006;45;-68.2439173006481
"2913";"2006-11-17";1994;2006;46;-50.5112249929559
"2921";"2006-11-24";1914;2006;47;-8.60930191603273
"2929";"2006-12-01";1908;2006;48;17.434928853198
"2937";"2006-12-08";1914;2006;49;42.7834865455058
"2945";"2006-12-15";1938;2006;50;106.14262116089
"2953";"2006-12-22";1980;2006;51;187.238775007044
"2961";"2006-12-29";2069;2006;52;225.909928853198
"2977";"2007-01-12";2213;2007;1;282.155601930121
"2985";"2007-01-19";2197;2007;2;307.972909622429
"2993";"2007-01-26";2186;2007;3;292.12964039166
"3001";"2007-02-02";2020;2007;4;250.98012116089
"3009";"2007-02-09";2115;2007;5;300.227236545506
"3017";"2007-02-16";2294;2007;6;282.226755776275
"3025";"2007-02-23";2278;2007;7;286.395986545506
"3033";"2007-03-02";2325;2007;8;268.191659622429
"3041";"2007-03-09";2255;2007;9;277.008005776275
"3049";"2007-03-16";2132;2007;10;231.61137116089
"3057";"2007-03-23";2015;2007;11;169.578198083967
"3065";"2007-03-30";1921;2007;12;131.357044237814
"3073";"2007-04-06";2000;2007;13;129.203678853198
"3081";"2007-04-13";2028;2007;14;136.995505776275
"3089";"2007-04-20";1988;2007;15;124.603198083967
"3097";"2007-04-27";1986;2007;16;79.2368519301212
"3105";"2007-05-04";1915;2007;17;16.368582699352
"3113";"2007-05-11";1834;2007;18;-67.7261288391095
"3121";"2007-05-18";1740;2007;19;-79.8463211468019
"3129";"2007-05-25";1820;2007;20;-104.512186531417
"3137";"2007-06-01";1858;2007;21;-115.834782685263
"3145";"2007-06-08";1795;2007;22;-125.142474992956
"3153";"2007-06-15";1931;2007;23;-153.443436531417
"3161";"2007-06-22";1823;2007;24;-163.090071146802
"3169";"2007-06-29";1762;2007;25;-153.762186531417
"3177";"2007-07-06";1731;2007;26;-143.833821146802
"3185";"2007-07-13";1749;2007;27;-138.822442941674
"3193";"2007-07-20";1801;2007;28;-233.211637080868
"3201";"2007-07-27";1900;2007;29;-166.76062975486
"3209";"2007-08-03";1675;2007;30;-137.335263454494
"3217";"2007-08-10";1666;2007;31;-179.228578472809
"3225";"2007-08-17";1733;2007;32;-205.032607776839
"3233";"2007-08-24";1668;2007;33;-166.72399971823
"3241";"2007-08-31";1812;2007;34;-193.075648069879
"3249";"2007-09-07";1684;2007;35;-227.764292758524
"3257";"2007-09-14";1799;2007;36;-219.206142575373
"3265";"2007-09-21";1730;2007;37;-212.406898069879
"3273";"2007-09-28";1817;2007;38;-192.63237883911
"3281";"2007-10-05";1831;2007;39;-140.377090377571
"3289";"2007-10-12";1808;2007;40;-123.958340377571
"3297";"2007-10-19";1873;2007;41;-106.862667300648
"3305";"2007-10-26";1883;2007;42;-102.822763454494
"3313";"2007-11-02";1910;2007;43;-75.6482442237251
"3321";"2007-11-09";2032;2007;44;-89.3266096083404
"3329";"2007-11-16";2035;2007;45;-68.2439173006481
"3337";"2007-11-23";2001;2007;46;-50.5112249929559
"3345";"2007-11-30";2119;2007;47;-8.60930191603273
"3353";"2007-12-07";2152;2007;48;17.434928853198
"3361";"2007-12-14";2136;2007;49;42.7834865455058
"3369";"2007-12-21";2107;2007;50;106.14262116089
"3377";"2007-12-28";2296;2007;51;187.238775007044
"3385";"2008-01-04";2342;2007;52;225.909928853198
"3401";"2008-01-11";2407;2008;1;282.155601930121
"3409";"2008-01-18";2371;2008;2;307.972909622429
"3417";"2008-01-25";2343;2008;3;292.12964039166
"3425";"2008-02-01";2207;2008;4;250.98012116089
"3433";"2008-02-08";2142;2008;5;300.227236545506
"3441";"2008-02-15";2072;2008;6;282.226755776275
"3449";"2008-02-22";2156;2008;7;286.395986545506
"3457";"2008-02-29";2192;2008;8;268.191659622429
"3465";"2008-03-07";2168;2008;9;277.008005776275
"3473";"2008-03-14";2056;2008;10;231.61137116089
"3481";"2008-03-21";2159;2008;11;169.578198083967
"3489";"2008-03-28";2130;2008;12;131.357044237814
"3497";"2008-04-04";2150;2008;13;129.203678853198
"3505";"2008-04-11";2235;2008;14;136.995505776275
"3513";"2008-04-18";2164;2008;15;124.603198083967
"3521";"2008-04-25";2136;2008;16;79.2368519301212
"3529";"2008-05-02";2072;2008;17;16.368582699352
"3537";"2008-05-09";2007;2008;18;-67.7261288391095
"3545";"2008-05-16";1981;2008;19;-79.8463211468019
"3553";"2008-05-23";2041;2008;20;-104.512186531417
"3561";"2008-05-30";1877;2008;21;-115.834782685263
"3569";"2008-06-06";1808;2008;22;-125.142474992956
"3577";"2008-06-13";1778;2008;23;-153.443436531417
"3585";"2008-06-20";1836;2008;24;-163.090071146802
"3593";"2008-06-27";1853;2008;25;-153.762186531417
"3601";"2008-07-04";1903;2008;26;-143.833821146802
"3609";"2008-07-11";1886;2008;27;-138.822442941674
"3617";"2008-07-18";1792;2008;28;-233.211637080868
"3625";"2008-07-25";1711;2008;29;-166.76062975486
"3633";"2008-08-01";1812;2008;30;-137.335263454494
"3641";"2008-08-08";2060;2008;31;-179.228578472809
"3649";"2008-08-15";1784;2008;32;-205.032607776839
"3657";"2008-08-22";1679;2008;33;-166.72399971823
"3665";"2008-08-29";1729;2008;34;-193.075648069879
"3673";"2008-09-05";1802;2008;35;-227.764292758524
"3681";"2008-09-12";1723;2008;36;-219.206142575373
"3689";"2008-09-19";1736;2008;37;-212.406898069879
"3697";"2008-09-26";1811;2008;38;-192.63237883911
"3705";"2008-10-03";1845;2008;39;-140.377090377571
"3713";"2008-10-10";1846;2008;40;-123.958340377571
"3721";"2008-10-17";1994;2008;41;-106.862667300648
"3729";"2008-10-24";1899;2008;42;-102.822763454494
"3737";"2008-10-31";1893;2008;43;-75.6482442237251
"3745";"2008-11-07";1969;2008;44;-89.3266096083404
"3753";"2008-11-14";2009;2008;45;-68.2439173006481
"3761";"2008-11-21";1957;2008;46;-50.5112249929559
"3769";"2008-11-28";1999;2008;47;-8.60930191603273
"3777";"2008-12-05";2046;2008;48;17.434928853198
"3785";"2008-12-12";2169;2008;49;42.7834865455058
"3793";"2008-12-19";2143;2008;50;106.14262116089
"3801";"2008-12-26";2211;2008;51;187.238775007044
"3809";"2009-01-02";2217;2008;52;225.909928853198
"3825";"2009-01-09";2246;2009;1;282.155601930121
"3833";"2009-01-16";2466;2009;2;307.972909622429
"3841";"2009-01-23";2635;2009;3;292.12964039166
"3849";"2009-01-30";2612;2009;4;250.98012116089
"3857";"2009-02-06";2525;2009;5;300.227236545506
"3865";"2009-02-13";2601;2009;6;282.226755776275
"3873";"2009-02-20";2508;2009;7;286.395986545506
"3881";"2009-02-27";2248;2009;8;268.191659622429
"3889";"2009-03-06";2319;2009;9;277.008005776275
"3897";"2009-03-13";2184;2009;10;231.61137116089
"3905";"2009-03-20";2011;2009;11;169.578198083967
"3913";"2009-03-27";1969;2009;12;131.357044237814
"3921";"2009-04-03";1951;2009;13;129.203678853198
"3929";"2009-04-10";1932;2009;14;136.995505776275
"3937";"2009-04-17";2008;2009;15;124.603198083967
"3945";"2009-04-24";1937;2009;16;79.2368519301212
"3953";"2009-05-01";1954;2009;17;16.368582699352
"3961";"2009-05-08";1869;2009;18;-67.7261288391095
"3969";"2009-05-15";1737;2009;19;-79.8463211468019
"3977";"2009-05-22";1786;2009;20;-104.512186531417
"3985";"2009-05-29";1834;2009;21;-115.834782685263
"3993";"2009-06-05";1875;2009;22;-125.142474992956
"4001";"2009-06-12";1850;2009;23;-153.443436531417
"4009";"2009-06-19";1877;2009;24;-163.090071146802
"4017";"2009-06-26";1816;2009;25;-153.762186531417
"4025";"2009-07-03";1949;2009;26;-143.833821146802
"4033";"2009-07-10";1944;2009;27;-138.822442941674
"4041";"2009-07-17";1743;2009;28;-233.211637080868
"4049";"2009-07-24";1862;2009;29;-166.76062975486
"4057";"2009-07-31";1761;2009;30;-137.335263454494
"4065";"2009-08-07";1829;2009;31;-179.228578472809
"4073";"2009-08-14";1887;2009;32;-205.032607776839
"4081";"2009-08-21";1724;2009;33;-166.72399971823
"4089";"2009-08-28";1752;2009;34;-193.075648069879
"4097";"2009-09-04";1758;2009;35;-227.764292758524
"4105";"2009-09-11";1783;2009;36;-219.206142575373
"4113";"2009-09-18";1802;2009;37;-212.406898069879
"4121";"2009-09-25";1803;2009;38;-192.63237883911
"4129";"2009-10-02";1843;2009;39;-140.377090377571
"4137";"2009-10-09";1829;2009;40;-123.958340377571
