"";"date";"deaths";"year";"week";"seasonal"
"8366";"2019-09-13";1441;2019;36;-124.558928571429
"8374";"2019-09-20";1559;2019;37;-129.762385531136
"8382";"2019-09-27";1540;2019;38;-107.358539377289
"8390";"2019-10-04";1648;2019;39;-81.0128663003663
"8398";"2019-10-11";1638;2019;40;-71.9349816849816
"8406";"2019-10-18";1654;2019;41;-75.7066163003662
"8414";"2019-10-25";1622;2019;42;-58.6994047619047
"8422";"2019-11-01";1724;2019;43;-27.7268086080586
"8430";"2019-11-08";1638;2019;44;-34.1119047619047
"8438";"2019-11-15";1698;2019;45;-26.7465201465201
"8446";"2019-11-22";1674;2019;46;-30.5085393772893
"8454";"2019-11-29";1712;2019;47;-22.82152014652
"8462";"2019-12-06";1688;2019;48;18.6116529304031
"8470";"2019-12-13";1731;2019;49;48.0029990842492
"8478";"2019-12-20";1719;2019;50;46.6746336996339
"8486";"2019-12-27";1826;2019;51;112.39722985348
"8494";"2020-01-03";1718;2019;52;231.742422161172
"8510";"2020-01-10";1822;2020;1;237.771268315018
"8518";"2020-01-17";1891;2020;2;221.010210622711
"8526";"2020-01-24";1831;2020;3;174.586172161172
"8534";"2020-01-31";1730;2020;4;145.287133699634
"8542";"2020-02-07";1848;2020;5;149.976076007326
"8550";"2020-02-14";1728;2020;6;139.833287545787
"8558";"2020-02-21";1824;2020;7;142.688095238095
"8566";"2020-02-28";1777;2020;8;174.502037545787
"8574";"2020-03-06";1778;2020;9;210.269345238095
"8582";"2020-03-13";1826;2020;10;166.130402930403
"8590";"2020-03-20";1730;2020;11;146.377518315018
"8598";"2020-03-27";1865;2020;12;102.927518315018
"8606";"2020-04-03";2040;2020;13;114.885210622711
"8614";"2020-04-10";2383;2020;14;116.560210622711
"8622";"2020-04-17";2569;2020;15;89.3722298534799
"8630";"2020-04-24";2525;2020;16;69.3188644688645
"8638";"2020-05-01";2269;2020;17;18.5659798534798
"8646";"2020-05-08";2239;2020;18;-23.2412316849817
"8654";"2020-05-15";2182;2020;19;-28.3369047619048
"8662";"2020-05-22";1989;2020;20;-84.3941163003664
"8670";"2020-05-29";1918;2020;21;-92.7546932234433
"8678";"2020-06-05";1656;2020;22;-119.29652014652
"8686";"2020-06-12";1751;2020;23;-136.674885531136
"8694";"2020-06-19";1721;2020;24;-144.763347069597
"8702";"2020-06-26";1670;2020;25;-123.162385531136
"8710";"2020-07-03";1674;2020;26;-125.428250915751
"8718";"2020-07-10";1565;2020;27;-94.3478479853481
"8726";"2020-07-17";1571;2020;28;-124.291071428571
"8734";"2020-07-24";1513;2020;29;-131.900503663004
"8742";"2020-07-31";1540;2020;30;-134.762225274725
"8750";"2020-08-07";1547;2020;31;-129.238873626374
"8758";"2020-08-14";1571;2020;32;-145.494368131868
"8766";"2020-08-21";1517;2020;33;-159.613873626374
"8774";"2020-08-28";1578;2020;34;-157.386767399267
"8782";"2020-09-04";1486;2020;35;-131.453617216117
"8790";"2020-09-11";1517;2020;36;-124.558928571429
"8798";"2020-09-18";1527;2020;37;-129.762385531136
"8806";"2020-09-25";1513;2020;38;-107.358539377289
"8814";"2020-10-02";1563;2020;39;-81.0128663003663
"8822";"2020-10-09";1547;2020;40;-71.9349816849816
"8830";"2020-10-16";1543;2020;41;-75.7066163003662
"8838";"2020-10-23";1612;2020;42;-58.6994047619047
"8846";"2020-10-30";1570;2020;43;-27.7268086080586
"8854";"2020-11-06";1691;2020;44;-34.1119047619047
"8862";"2020-11-13";1673;2020;45;-26.7465201465201
"8870";"2020-11-20";1868;2020;46;-30.5085393772893
"8878";"2020-11-27";1989;2020;47;-22.82152014652
"8886";"2020-12-04";1959;2020;48;18.6116529304031
"8894";"2020-12-11";2148;2020;49;48.0029990842492
"8902";"2020-12-18";2117;2020;50;46.6746336996339
"8910";"2020-12-25";2299;2020;51;112.39722985348
"8918";"2021-01-01";2316;2020;52;231.742422161172
"8942";"2021-01-08";2300;2021;1;237.771268315018
"8950";"2021-01-15";2276;2021;2;221.010210622711
"8958";"2021-01-22";2236;2021;3;174.586172161172
"8966";"2021-01-29";2058;2021;4;145.287133699634
"8974";"2021-02-05";1838;2021;5;149.976076007326
"8982";"2021-02-12";1850;2021;6;139.833287545787
"8990";"2021-02-19";1823;2021;7;142.688095238095
"8998";"2021-02-26";1767;2021;8;174.502037545787
"9006";"2021-03-05";1583;2021;9;210.269345238095
"9014";"2021-03-12";1564;2021;10;166.130402930403
