"";"date";"dead"
"1";2009-01-01;310
"2";2009-01-02;322
"3";2009-01-03;310
"4";2009-01-04;344
"5";2009-01-05;366
"6";2009-01-06;320
"7";2009-01-07;381
"8";2009-01-08;365
"9";2009-01-09;347
"10";2009-01-10;367
"11";2009-01-11;320
"12";2009-01-12;379
"13";2009-01-13;375
"14";2009-01-14;355
"15";2009-01-15;382
"16";2009-01-16;379
"17";2009-01-17;390
"18";2009-01-18;375
"19";2009-01-19;377
"20";2009-01-20;382
"21";2009-01-21;390
"22";2009-01-22;359
"23";2009-01-23;390
"24";2009-01-24;369
"25";2009-01-25;345
"26";2009-01-26;378
"27";2009-01-27;371
"28";2009-01-28;359
"29";2009-01-29;334
"30";2009-01-30;375
"31";2009-01-31;372
"32";2009-02-01;336
"33";2009-02-02;360
"34";2009-02-03;387
"35";2009-02-04;356
"36";2009-02-05;408
"37";2009-02-06;346
"38";2009-02-07;366
"39";2009-02-08;378
"40";2009-02-09;382
"41";2009-02-10;361
"42";2009-02-11;359
"43";2009-02-12;371
"44";2009-02-13;363
"45";2009-02-14;344
"46";2009-02-15;328
"47";2009-02-16;313
"48";2009-02-17;340
"49";2009-02-18;347
"50";2009-02-19;300
"51";2009-02-20;295
"52";2009-02-21;325
"53";2009-02-22;328
"54";2009-02-23;318
"55";2009-02-24;327
"56";2009-02-25;306
"57";2009-02-26;347
"58";2009-02-27;377
"59";2009-02-28;331
"60";2009-03-01;313
"61";2009-03-02;291
"62";2009-03-03;311
"63";2009-03-04;311
"64";2009-03-05;331
"65";2009-03-06;316
"66";2009-03-07;311
"67";2009-03-08;313
"68";2009-03-09;294
"69";2009-03-10;268
"70";2009-03-11;282
"71";2009-03-12;302
"72";2009-03-13;312
"73";2009-03-14;295
"74";2009-03-15;258
"75";2009-03-16;300
"76";2009-03-17;298
"77";2009-03-18;252
"78";2009-03-19;293
"79";2009-03-20;298
"80";2009-03-21;267
"81";2009-03-22;261
"82";2009-03-23;260
"83";2009-03-24;283
"84";2009-03-25;299
"85";2009-03-26;262
"86";2009-03-27;297
"87";2009-03-28;266
"88";2009-03-29;284
"89";2009-03-30;255
"90";2009-03-31;303
"91";2009-04-01;269
"92";2009-04-02;295
"93";2009-04-03;257
"94";2009-04-04;271
"95";2009-04-05;282
"96";2009-04-06;302
"97";2009-04-07;284
"98";2009-04-08;264
"99";2009-04-09;324
"100";2009-04-10;282
"101";2009-04-11;299
"102";2009-04-12;253
"103";2009-04-13;253
"104";2009-04-14;281
"105";2009-04-15;267
"106";2009-04-16;300
"107";2009-04-17;312
"108";2009-04-18;263
"109";2009-04-19;261
"110";2009-04-20;274
"111";2009-04-21;310
"112";2009-04-22;269
"113";2009-04-23;278
"114";2009-04-24;291
"115";2009-04-25;286
"116";2009-04-26;246
"117";2009-04-27;268
"118";2009-04-28;268
"119";2009-04-29;254
"120";2009-04-30;285
"121";2009-05-01;278
"122";2009-05-02;252
"123";2009-05-03;264
"124";2009-05-04;231
"125";2009-05-05;238
"126";2009-05-06;270
"127";2009-05-07;229
"128";2009-05-08;276
"129";2009-05-09;252
"130";2009-05-10;241
"131";2009-05-11;253
"132";2009-05-12;282
"133";2009-05-13;264
"134";2009-05-14;266
"135";2009-05-15;256
"136";2009-05-16;252
"137";2009-05-17;213
"138";2009-05-18;262
"139";2009-05-19;263
"140";2009-05-20;280
"141";2009-05-21;275
"142";2009-05-22;264
"143";2009-05-23;260
"144";2009-05-24;230
"145";2009-05-25;290
"146";2009-05-26;282
"147";2009-05-27;249
"148";2009-05-28;279
"149";2009-05-29;265
"150";2009-05-30;250
"151";2009-05-31;260
"152";2009-06-01;272
"153";2009-06-02;297
"154";2009-06-03;257
"155";2009-06-04;247
"156";2009-06-05;266
"157";2009-06-06;252
"158";2009-06-07;259
"159";2009-06-08;265
"160";2009-06-09;305
"161";2009-06-10;257
"162";2009-06-11;274
"163";2009-06-12;253
"164";2009-06-13;248
"165";2009-06-14;275
"166";2009-06-15;276
"167";2009-06-16;271
"168";2009-06-17;253
"169";2009-06-18;257
"170";2009-06-19;298
"171";2009-06-20;231
"172";2009-06-21;230
"173";2009-06-22;247
"174";2009-06-23;265
"175";2009-06-24;289
"176";2009-06-25;268
"177";2009-06-26;295
"178";2009-06-27;296
"179";2009-06-28;289
"180";2009-06-29;281
"181";2009-06-30;284
"182";2009-07-01;283
"183";2009-07-02;288
"184";2009-07-03;294
"185";2009-07-04;251
"186";2009-07-05;263
"187";2009-07-06;240
"188";2009-07-07;236
"189";2009-07-08;227
"190";2009-07-09;264
"191";2009-07-10;261
"192";2009-07-11;249
"193";2009-07-12;266
"194";2009-07-13;270
"195";2009-07-14;269
"196";2009-07-15;281
"197";2009-07-16;290
"198";2009-07-17;280
"199";2009-07-18;240
"200";2009-07-19;232
"201";2009-07-20;241
"202";2009-07-21;257
"203";2009-07-22;296
"204";2009-07-23;269
"205";2009-07-24;240
"206";2009-07-25;232
"207";2009-07-26;226
"208";2009-07-27;259
"209";2009-07-28;295
"210";2009-07-29;272
"211";2009-07-30;271
"212";2009-07-31;247
"213";2009-08-01;246
"214";2009-08-02;239
"215";2009-08-03;262
"216";2009-08-04;259
"217";2009-08-05;293
"218";2009-08-06;302
"219";2009-08-07;289
"220";2009-08-08;245
"221";2009-08-09;237
"222";2009-08-10;261
"223";2009-08-11;228
"224";2009-08-12;269
"225";2009-08-13;246
"226";2009-08-14;234
"227";2009-08-15;241
"228";2009-08-16;245
"229";2009-08-17;264
"230";2009-08-18;215
"231";2009-08-19;253
"232";2009-08-20;316
"233";2009-08-21;231
"234";2009-08-22;218
"235";2009-08-23;255
"236";2009-08-24;292
"237";2009-08-25;243
"238";2009-08-26;278
"239";2009-08-27;244
"240";2009-08-28;252
"241";2009-08-29;227
"242";2009-08-30;222
"243";2009-08-31;264
"244";2009-09-01;263
"245";2009-09-02;266
"246";2009-09-03;253
"247";2009-09-04;252
"248";2009-09-05;248
"249";2009-09-06;237
"250";2009-09-07;261
"251";2009-09-08;259
"252";2009-09-09;272
"253";2009-09-10;254
"254";2009-09-11;258
"255";2009-09-12;260
"256";2009-09-13;238
"257";2009-09-14;229
"258";2009-09-15;249
"259";2009-09-16;280
"260";2009-09-17;260
"261";2009-09-18;275
"262";2009-09-19;248
"263";2009-09-20;262
"264";2009-09-21;270
"265";2009-09-22;283
"266";2009-09-23;265
"267";2009-09-24;264
"268";2009-09-25;279
"269";2009-09-26;239
"270";2009-09-27;243
"271";2009-09-28;248
"272";2009-09-29;273
"273";2009-09-30;256
"274";2009-10-01;275
"275";2009-10-02;267
"276";2009-10-03;241
"277";2009-10-04;269
"278";2009-10-05;278
"279";2009-10-06;258
"280";2009-10-07;280
"281";2009-10-08;294
"282";2009-10-09;274
"283";2009-10-10;263
"284";2009-10-11;265
"285";2009-10-12;265
"286";2009-10-13;275
"287";2009-10-14;276
"288";2009-10-15;248
"289";2009-10-16;277
"290";2009-10-17;278
"291";2009-10-18;253
"292";2009-10-19;292
"293";2009-10-20;285
"294";2009-10-21;352
"295";2009-10-22;296
"296";2009-10-23;297
"297";2009-10-24;284
"298";2009-10-25;303
"299";2009-10-26;280
"300";2009-10-27;276
"301";2009-10-28;290
"302";2009-10-29;292
"303";2009-10-30;295
"304";2009-10-31;294
"305";2009-11-01;267
"306";2009-11-02;299
"307";2009-11-03;259
"308";2009-11-04;304
"309";2009-11-05;269
"310";2009-11-06;294
"311";2009-11-07;281
"312";2009-11-08;276
"313";2009-11-09;295
"314";2009-11-10;291
"315";2009-11-11;248
"316";2009-11-12;256
"317";2009-11-13;283
"318";2009-11-14;311
"319";2009-11-15;276
"320";2009-11-16;288
"321";2009-11-17;296
"322";2009-11-18;289
"323";2009-11-19;268
"324";2009-11-20;277
"325";2009-11-21;283
"326";2009-11-22;306
"327";2009-11-23;278
"328";2009-11-24;280
"329";2009-11-25;261
"330";2009-11-26;299
"331";2009-11-27;296
"332";2009-11-28;277
"333";2009-11-29;279
"334";2009-11-30;276
"335";2009-12-01;284
"336";2009-12-02;291
"337";2009-12-03;274
"338";2009-12-04;292
"339";2009-12-05;265
"340";2009-12-06;294
"341";2009-12-07;274
"342";2009-12-08;284
"343";2009-12-09;296
"344";2009-12-10;268
"345";2009-12-11;309
"346";2009-12-12;266
"347";2009-12-13;276
"348";2009-12-14;277
"349";2009-12-15;279
"350";2009-12-16;280
"351";2009-12-17;302
"352";2009-12-18;311
"353";2009-12-19;311
"354";2009-12-20;303
"355";2009-12-21;364
"356";2009-12-22;354
"357";2009-12-23;331
"358";2009-12-24;370
"359";2009-12-25;306
"360";2009-12-26;274
"361";2009-12-27;296
"362";2009-12-28;325
"363";2009-12-29;340
"364";2009-12-30;339
"365";2009-12-31;333
"366";2010-01-01;325
"367";2010-01-02;324
"368";2010-01-03;315
"369";2010-01-04;291
"370";2010-01-05;328
"371";2010-01-06;341
"372";2010-01-07;353
"373";2010-01-08;327
"374";2010-01-09;299
"375";2010-01-10;341
"376";2010-01-11;313
"377";2010-01-12;341
"378";2010-01-13;361
"379";2010-01-14;379
"380";2010-01-15;346
"381";2010-01-16;312
"382";2010-01-17;300
"383";2010-01-18;368
"384";2010-01-19;326
"385";2010-01-20;333
"386";2010-01-21;341
"387";2010-01-22;317
"388";2010-01-23;329
"389";2010-01-24;289
"390";2010-01-25;313
"391";2010-01-26;335
"392";2010-01-27;272
"393";2010-01-28;349
"394";2010-01-29;339
"395";2010-01-30;326
"396";2010-01-31;292
"397";2010-02-01;313
"398";2010-02-02;323
"399";2010-02-03;331
"400";2010-02-04;320
"401";2010-02-05;340
"402";2010-02-06;325
"403";2010-02-07;296
"404";2010-02-08;318
"405";2010-02-09;308
"406";2010-02-10;326
"407";2010-02-11;302
"408";2010-02-12;306
"409";2010-02-13;311
"410";2010-02-14;280
"411";2010-02-15;353
"412";2010-02-16;320
"413";2010-02-17;306
"414";2010-02-18;332
"415";2010-02-19;321
"416";2010-02-20;319
"417";2010-02-21;309
"418";2010-02-22;342
"419";2010-02-23;288
"420";2010-02-24;313
"421";2010-02-25;315
"422";2010-02-26;320
"423";2010-02-27;335
"424";2010-02-28;297
"425";2010-03-01;327
"426";2010-03-02;268
"427";2010-03-03;321
"428";2010-03-04;286
"429";2010-03-05;323
"430";2010-03-06;309
"431";2010-03-07;282
"432";2010-03-08;289
"433";2010-03-09;310
"434";2010-03-10;321
"435";2010-03-11;326
"436";2010-03-12;326
"437";2010-03-13;286
"438";2010-03-14;286
"439";2010-03-15;313
"440";2010-03-16;282
"441";2010-03-17;288
"442";2010-03-18;316
"443";2010-03-19;297
"444";2010-03-20;304
"445";2010-03-21;292
"446";2010-03-22;292
"447";2010-03-23;302
"448";2010-03-24;289
"449";2010-03-25;312
"450";2010-03-26;267
"451";2010-03-27;312
"452";2010-03-28;262
"453";2010-03-29;303
"454";2010-03-30;303
"455";2010-03-31;288
"456";2010-04-01;282
"457";2010-04-02;320
"458";2010-04-03;279
"459";2010-04-04;249
"460";2010-04-05;246
"461";2010-04-06;305
"462";2010-04-07;297
"463";2010-04-08;291
"464";2010-04-09;255
"465";2010-04-10;274
"466";2010-04-11;250
"467";2010-04-12;268
"468";2010-04-13;299
"469";2010-04-14;303
"470";2010-04-15;269
"471";2010-04-16;282
"472";2010-04-17;250
"473";2010-04-18;277
"474";2010-04-19;273
"475";2010-04-20;279
"476";2010-04-21;253
"477";2010-04-22;277
"478";2010-04-23;286
"479";2010-04-24;262
"480";2010-04-25;299
"481";2010-04-26;256
"482";2010-04-27;310
"483";2010-04-28;272
"484";2010-04-29;274
"485";2010-04-30;289
"486";2010-05-01;297
"487";2010-05-02;258
"488";2010-05-03;285
"489";2010-05-04;263
"490";2010-05-05;256
"491";2010-05-06;291
"492";2010-05-07;271
"493";2010-05-08;281
"494";2010-05-09;247
"495";2010-05-10;283
"496";2010-05-11;278
"497";2010-05-12;297
"498";2010-05-13;298
"499";2010-05-14;274
"500";2010-05-15;266
"501";2010-05-16;271
"502";2010-05-17;282
"503";2010-05-18;296
"504";2010-05-19;263
"505";2010-05-20;287
"506";2010-05-21;280
"507";2010-05-22;301
"508";2010-05-23;280
"509";2010-05-24;288
"510";2010-05-25;289
"511";2010-05-26;276
"512";2010-05-27;280
"513";2010-05-28;270
"514";2010-05-29;250
"515";2010-05-30;233
"516";2010-05-31;261
"517";2010-06-01;287
"518";2010-06-02;290
"519";2010-06-03;312
"520";2010-06-04;315
"521";2010-06-05;278
"522";2010-06-06;286
"523";2010-06-07;303
"524";2010-06-08;260
"525";2010-06-09;275
"526";2010-06-10;290
"527";2010-06-11;263
"528";2010-06-12;241
"529";2010-06-13;250
"530";2010-06-14;235
"531";2010-06-15;226
"532";2010-06-16;242
"533";2010-06-17;270
"534";2010-06-18;278
"535";2010-06-19;261
"536";2010-06-20;224
"537";2010-06-21;276
"538";2010-06-22;265
"539";2010-06-23;298
"540";2010-06-24;254
"541";2010-06-25;320
"542";2010-06-26;274
"543";2010-06-27;274
"544";2010-06-28;306
"545";2010-06-29;330
"546";2010-06-30;294
"547";2010-07-01;292
"548";2010-07-02;363
"549";2010-07-03;348
"550";2010-07-04;267
"551";2010-07-05;278
"552";2010-07-06;301
"553";2010-07-07;255
"554";2010-07-08;284
"555";2010-07-09;294
"556";2010-07-10;330
"557";2010-07-11;321
"558";2010-07-12;330
"559";2010-07-13;284
"560";2010-07-14;271
"561";2010-07-15;255
"562";2010-07-16;262
"563";2010-07-17;247
"564";2010-07-18;222
"565";2010-07-19;260
"566";2010-07-20;318
"567";2010-07-21;291
"568";2010-07-22;259
"569";2010-07-23;222
"570";2010-07-24;244
"571";2010-07-25;248
"572";2010-07-26;255
"573";2010-07-27;257
"574";2010-07-28;251
"575";2010-07-29;245
"576";2010-07-30;271
"577";2010-07-31;212
"578";2010-08-01;261
"579";2010-08-02;247
"580";2010-08-03;283
"581";2010-08-04;244
"582";2010-08-05;264
"583";2010-08-06;271
"584";2010-08-07;247
"585";2010-08-08;229
"586";2010-08-09;278
"587";2010-08-10;269
"588";2010-08-11;272
"589";2010-08-12;261
"590";2010-08-13;251
"591";2010-08-14;263
"592";2010-08-15;222
"593";2010-08-16;259
"594";2010-08-17;234
"595";2010-08-18;266
"596";2010-08-19;255
"597";2010-08-20;267
"598";2010-08-21;272
"599";2010-08-22;300
"600";2010-08-23;288
"601";2010-08-24;261
"602";2010-08-25;248
"603";2010-08-26;249
"604";2010-08-27;246
"605";2010-08-28;278
"606";2010-08-29;228
"607";2010-08-30;246
"608";2010-08-31;270
"609";2010-09-01;243
"610";2010-09-02;255
"611";2010-09-03;285
"612";2010-09-04;248
"613";2010-09-05;257
"614";2010-09-06;252
"615";2010-09-07;263
"616";2010-09-08;271
"617";2010-09-09;270
"618";2010-09-10;274
"619";2010-09-11;258
"620";2010-09-12;238
"621";2010-09-13;302
"622";2010-09-14;293
"623";2010-09-15;283
"624";2010-09-16;273
"625";2010-09-17;271
"626";2010-09-18;253
"627";2010-09-19;236
"628";2010-09-20;261
"629";2010-09-21;275
"630";2010-09-22;319
"631";2010-09-23;307
"632";2010-09-24;281
"633";2010-09-25;270
"634";2010-09-26;268
"635";2010-09-27;306
"636";2010-09-28;275
"637";2010-09-29;259
"638";2010-09-30;267
"639";2010-10-01;304
"640";2010-10-02;281
"641";2010-10-03;260
"642";2010-10-04;283
"643";2010-10-05;292
"644";2010-10-06;266
"645";2010-10-07;298
"646";2010-10-08;291
"647";2010-10-09;267
"648";2010-10-10;258
"649";2010-10-11;252
"650";2010-10-12;257
"651";2010-10-13;250
"652";2010-10-14;263
"653";2010-10-15;262
"654";2010-10-16;261
"655";2010-10-17;268
"656";2010-10-18;274
"657";2010-10-19;271
"658";2010-10-20;316
"659";2010-10-21;274
"660";2010-10-22;262
"661";2010-10-23;271
"662";2010-10-24;282
"663";2010-10-25;277
"664";2010-10-26;286
"665";2010-10-27;267
"666";2010-10-28;285
"667";2010-10-29;306
"668";2010-10-30;309
"669";2010-10-31;275
"670";2010-11-01;261
"671";2010-11-02;284
"672";2010-11-03;288
"673";2010-11-04;296
"674";2010-11-05;280
"675";2010-11-06;268
"676";2010-11-07;278
"677";2010-11-08;300
"678";2010-11-09;273
"679";2010-11-10;266
"680";2010-11-11;261
"681";2010-11-12;287
"682";2010-11-13;297
"683";2010-11-14;288
"684";2010-11-15;236
"685";2010-11-16;287
"686";2010-11-17;283
"687";2010-11-18;298
"688";2010-11-19;313
"689";2010-11-20;269
"690";2010-11-21;239
"691";2010-11-22;250
"692";2010-11-23;278
"693";2010-11-24;307
"694";2010-11-25;292
"695";2010-11-26;312
"696";2010-11-27;283
"697";2010-11-28;274
"698";2010-11-29;290
"699";2010-11-30;309
"700";2010-12-01;327
"701";2010-12-02;305
"702";2010-12-03;288
"703";2010-12-04;327
"704";2010-12-05;301
"705";2010-12-06;314
"706";2010-12-07;304
"707";2010-12-08;321
"708";2010-12-09;321
"709";2010-12-10;309
"710";2010-12-11;287
"711";2010-12-12;316
"712";2010-12-13;324
"713";2010-12-14;326
"714";2010-12-15;317
"715";2010-12-16;358
"716";2010-12-17;318
"717";2010-12-18;333
"718";2010-12-19;312
"719";2010-12-20;309
"720";2010-12-21;320
"721";2010-12-22;338
"722";2010-12-23;340
"723";2010-12-24;340
"724";2010-12-25;326
"725";2010-12-26;339
"726";2010-12-27;331
"727";2010-12-28;320
"728";2010-12-29;320
"729";2010-12-30;344
"730";2010-12-31;334
"731";2011-01-01;331
"732";2011-01-02;331
"733";2011-01-03;368
"734";2011-01-04;365
"735";2011-01-05;301
"736";2011-01-06;344
"737";2011-01-07;350
"738";2011-01-08;319
"739";2011-01-09;287
"740";2011-01-10;300
"741";2011-01-11;336
"742";2011-01-12;361
"743";2011-01-13;377
"744";2011-01-14;328
"745";2011-01-15;294
"746";2011-01-16;327
"747";2011-01-17;316
"748";2011-01-18;312
"749";2011-01-19;323
"750";2011-01-20;341
"751";2011-01-21;310
"752";2011-01-22;313
"753";2011-01-23;276
"754";2011-01-24;275
"755";2011-01-25;324
"756";2011-01-26;276
"757";2011-01-27;317
"758";2011-01-28;303
"759";2011-01-29;273
"760";2011-01-30;262
"761";2011-01-31;275
"762";2011-02-01;311
"763";2011-02-02;297
"764";2011-02-03;316
"765";2011-02-04;327
"766";2011-02-05;327
"767";2011-02-06;291
"768";2011-02-07;303
"769";2011-02-08;299
"770";2011-02-09;292
"771";2011-02-10;284
"772";2011-02-11;288
"773";2011-02-12;305
"774";2011-02-13;295
"775";2011-02-14;311
"776";2011-02-15;292
"777";2011-02-16;309
"778";2011-02-17;310
"779";2011-02-18;296
"780";2011-02-19;287
"781";2011-02-20;263
"782";2011-02-21;274
"783";2011-02-22;268
"784";2011-02-23;314
"785";2011-02-24;312
"786";2011-02-25;317
"787";2011-02-26;295
"788";2011-02-27;273
"789";2011-02-28;286
"790";2011-03-01;281
"791";2011-03-02;269
"792";2011-03-03;275
"793";2011-03-04;305
"794";2011-03-05;288
"795";2011-03-06;268
"796";2011-03-07;305
"797";2011-03-08;313
"798";2011-03-09;305
"799";2011-03-10;325
"800";2011-03-11;325
"801";2011-03-12;297
"802";2011-03-13;274
"803";2011-03-14;299
"804";2011-03-15;318
"805";2011-03-16;302
"806";2011-03-17;282
"807";2011-03-18;298
"808";2011-03-19;300
"809";2011-03-20;278
"810";2011-03-21;308
"811";2011-03-22;269
"812";2011-03-23;330
"813";2011-03-24;282
"814";2011-03-25;319
"815";2011-03-26;286
"816";2011-03-27;255
"817";2011-03-28;263
"818";2011-03-29;319
"819";2011-03-30;295
"820";2011-03-31;282
"821";2011-04-01;296
"822";2011-04-02;295
"823";2011-04-03;264
"824";2011-04-04;282
"825";2011-04-05;254
"826";2011-04-06;275
"827";2011-04-07;314
"828";2011-04-08;302
"829";2011-04-09;283
"830";2011-04-10;226
"831";2011-04-11;249
"832";2011-04-12;260
"833";2011-04-13;284
"834";2011-04-14;277
"835";2011-04-15;296
"836";2011-04-16;268
"837";2011-04-17;264
"838";2011-04-18;252
"839";2011-04-19;270
"840";2011-04-20;293
"841";2011-04-21;322
"842";2011-04-22;332
"843";2011-04-23;307
"844";2011-04-24;270
"845";2011-04-25;295
"846";2011-04-26;283
"847";2011-04-27;273
"848";2011-04-28;298
"849";2011-04-29;275
"850";2011-04-30;273
"851";2011-05-01;237
"852";2011-05-02;278
"853";2011-05-03;283
"854";2011-05-04;235
"855";2011-05-05;258
"856";2011-05-06;291
"857";2011-05-07;264
"858";2011-05-08;273
"859";2011-05-09;304
"860";2011-05-10;310
"861";2011-05-11;304
"862";2011-05-12;255
"863";2011-05-13;293
"864";2011-05-14;247
"865";2011-05-15;249
"866";2011-05-16;248
"867";2011-05-17;271
"868";2011-05-18;246
"869";2011-05-19;255
"870";2011-05-20;283
"871";2011-05-21;285
"872";2011-05-22;284
"873";2011-05-23;266
"874";2011-05-24;289
"875";2011-05-25;280
"876";2011-05-26;277
"877";2011-05-27;284
"878";2011-05-28;306
"879";2011-05-29;257
"880";2011-05-30;279
"881";2011-05-31;262
"882";2011-06-01;291
"883";2011-06-02;288
"884";2011-06-03;272
"885";2011-06-04;319
"886";2011-06-05;286
"887";2011-06-06;276
"888";2011-06-07;265
"889";2011-06-08;272
"890";2011-06-09;274
"891";2011-06-10;283
"892";2011-06-11;247
"893";2011-06-12;253
"894";2011-06-13;259
"895";2011-06-14;268
"896";2011-06-15;277
"897";2011-06-16;268
"898";2011-06-17;277
"899";2011-06-18;284
"900";2011-06-19;255
"901";2011-06-20;252
"902";2011-06-21;268
"903";2011-06-22;273
"904";2011-06-23;280
"905";2011-06-24;265
"906";2011-06-25;256
"907";2011-06-26;238
"908";2011-06-27;297
"909";2011-06-28;384
"910";2011-06-29;315
"911";2011-06-30;249
"912";2011-07-01;262
"913";2011-07-02;269
"914";2011-07-03;261
"915";2011-07-04;274
"916";2011-07-05;261
"917";2011-07-06;285
"918";2011-07-07;310
"919";2011-07-08;308
"920";2011-07-09;275
"921";2011-07-10;257
"922";2011-07-11;266
"923";2011-07-12;263
"924";2011-07-13;255
"925";2011-07-14;252
"926";2011-07-15;256
"927";2011-07-16;261
"928";2011-07-17;245
"929";2011-07-18;284
"930";2011-07-19;254
"931";2011-07-20;254
"932";2011-07-21;238
"933";2011-07-22;265
"934";2011-07-23;238
"935";2011-07-24;257
"936";2011-07-25;272
"937";2011-07-26;252
"938";2011-07-27;255
"939";2011-07-28;241
"940";2011-07-29;262
"941";2011-07-30;242
"942";2011-07-31;253
"943";2011-08-01;282
"944";2011-08-02;244
"945";2011-08-03;312
"946";2011-08-04;285
"947";2011-08-05;277
"948";2011-08-06;302
"949";2011-08-07;229
"950";2011-08-08;257
"951";2011-08-09;263
"952";2011-08-10;263
"953";2011-08-11;302
"954";2011-08-12;278
"955";2011-08-13;280
"956";2011-08-14;235
"957";2011-08-15;233
"958";2011-08-16;249
"959";2011-08-17;237
"960";2011-08-18;300
"961";2011-08-19;257
"962";2011-08-20;246
"963";2011-08-21;248
"964";2011-08-22;232
"965";2011-08-23;289
"966";2011-08-24;317
"967";2011-08-25;250
"968";2011-08-26;277
"969";2011-08-27;245
"970";2011-08-28;248
"971";2011-08-29;240
"972";2011-08-30;240
"973";2011-08-31;250
"974";2011-09-01;260
"975";2011-09-02;274
"976";2011-09-03;315
"977";2011-09-04;277
"978";2011-09-05;248
"979";2011-09-06;257
"980";2011-09-07;262
"981";2011-09-08;271
"982";2011-09-09;271
"983";2011-09-10;292
"984";2011-09-11;231
"985";2011-09-12;252
"986";2011-09-13;273
"987";2011-09-14;263
"988";2011-09-15;269
"989";2011-09-16;275
"990";2011-09-17;258
"991";2011-09-18;232
"992";2011-09-19;252
"993";2011-09-20;256
"994";2011-09-21;251
"995";2011-09-22;272
"996";2011-09-23;266
"997";2011-09-24;256
"998";2011-09-25;266
"999";2011-09-26;281
"1000";2011-09-27;290
"1001";2011-09-28;289
"1002";2011-09-29;326
"1003";2011-09-30;294
"1004";2011-10-01;289
"1005";2011-10-02;246
"1006";2011-10-03;277
"1007";2011-10-04;273
"1008";2011-10-05;270
"1009";2011-10-06;266
"1010";2011-10-07;266
"1011";2011-10-08;289
"1012";2011-10-09;250
"1013";2011-10-10;299
"1014";2011-10-11;269
"1015";2011-10-12;295
"1016";2011-10-13;271
"1017";2011-10-14;268
"1018";2011-10-15;276
"1019";2011-10-16;236
"1020";2011-10-17;247
"1021";2011-10-18;288
"1022";2011-10-19;265
"1023";2011-10-20;284
"1024";2011-10-21;309
"1025";2011-10-22;260
"1026";2011-10-23;277
"1027";2011-10-24;291
"1028";2011-10-25;293
"1029";2011-10-26;322
"1030";2011-10-27;254
"1031";2011-10-28;315
"1032";2011-10-29;321
"1033";2011-10-30;289
"1034";2011-10-31;318
"1035";2011-11-01;307
"1036";2011-11-02;281
"1037";2011-11-03;311
"1038";2011-11-04;305
"1039";2011-11-05;320
"1040";2011-11-06;274
"1041";2011-11-07;257
"1042";2011-11-08;286
"1043";2011-11-09;293
"1044";2011-11-10;298
"1045";2011-11-11;281
"1046";2011-11-12;266
"1047";2011-11-13;256
"1048";2011-11-14;290
"1049";2011-11-15;303
"1050";2011-11-16;278
"1051";2011-11-17;324
"1052";2011-11-18;333
"1053";2011-11-19;279
"1054";2011-11-20;270
"1055";2011-11-21;273
"1056";2011-11-22;342
"1057";2011-11-23;272
"1058";2011-11-24;282
"1059";2011-11-25;296
"1060";2011-11-26;286
"1061";2011-11-27;276
"1062";2011-11-28;265
"1063";2011-11-29;341
"1064";2011-11-30;318
"1065";2011-12-01;340
"1066";2011-12-02;309
"1067";2011-12-03;294
"1068";2011-12-04;292
"1069";2011-12-05;300
"1070";2011-12-06;339
"1071";2011-12-07;320
"1072";2011-12-08;305
"1073";2011-12-09;310
"1074";2011-12-10;315
"1075";2011-12-11;293
"1076";2011-12-12;315
"1077";2011-12-13;327
"1078";2011-12-14;332
"1079";2011-12-15;323
"1080";2011-12-16;328
"1081";2011-12-17;288
"1082";2011-12-18;290
"1083";2011-12-19;359
"1084";2011-12-20;328
"1085";2011-12-21;365
"1086";2011-12-22;345
"1087";2011-12-23;317
"1088";2011-12-24;335
"1089";2011-12-25;334
"1090";2011-12-26;303
"1091";2011-12-27;331
"1092";2011-12-28;320
"1093";2011-12-29;347
"1094";2011-12-30;349
"1095";2011-12-31;337
"1096";2012-01-01;334
"1097";2012-01-02;314
"1098";2012-01-03;397
"1099";2012-01-04;312
"1100";2012-01-05;326
"1101";2012-01-06;326
"1102";2012-01-07;304
"1103";2012-01-08;307
"1104";2012-01-09;310
"1105";2012-01-10;314
"1106";2012-01-11;308
"1107";2012-01-12;356
"1108";2012-01-13;312
"1109";2012-01-14;305
"1110";2012-01-15;313
"1111";2012-01-16;334
"1112";2012-01-17;291
"1113";2012-01-18;334
"1114";2012-01-19;368
"1115";2012-01-20;290
"1116";2012-01-21;302
"1117";2012-01-22;313
"1118";2012-01-23;334
"1119";2012-01-24;337
"1120";2012-01-25;310
"1121";2012-01-26;307
"1122";2012-01-27;315
"1123";2012-01-28;316
"1124";2012-01-29;314
"1125";2012-01-30;303
"1126";2012-01-31;336
"1127";2012-02-01;360
"1128";2012-02-02;324
"1129";2012-02-03;367
"1130";2012-02-04;342
"1131";2012-02-05;326
"1132";2012-02-06;330
"1133";2012-02-07;344
"1134";2012-02-08;340
"1135";2012-02-09;349
"1136";2012-02-10;396
"1137";2012-02-11;378
"1138";2012-02-12;308
"1139";2012-02-13;393
"1140";2012-02-14;397
"1141";2012-02-15;396
"1142";2012-02-16;400
"1143";2012-02-17;391
"1144";2012-02-18;388
"1145";2012-02-19;352
"1146";2012-02-20;407
"1147";2012-02-21;365
"1148";2012-02-22;403
"1149";2012-02-23;401
"1150";2012-02-24;387
"1151";2012-02-25;461
"1152";2012-02-26;346
"1153";2012-02-27;387
