"";"date";"deaths";"year";"week";"seasonal"
"4";"2000-01-07";9414;2000;1;1484.48306873415
"12";"2000-01-14";9875;2000;2;1649.12537642646
"20";"2000-01-21";9626;2000;3;1699.3104725803
"28";"2000-01-28";9426;2000;4;1480.04268411877
"36";"2000-02-04";8759;2000;5;1436.48162642646
"44";"2000-02-11";7858;2000;6;1295.05806873415
"52";"2000-02-18";7514;2000;7;1169.1167225803
"60";"2000-02-25";7219;2000;8;993.138357195689
"68";"2000-03-03";7014;2000;9;841.311434118766
"76";"2000-03-10";6918;2000;10;705.610953349535
"84";"2000-03-17";6647;2000;11;498.465280272612
"92";"2000-03-24";6566;2000;12;454.431626426458
"100";"2000-03-31";6846;2000;13;701.410472580304
"108";"2000-04-07";6793;2000;14;673.65758796492
"116";"2000-04-14";7011;2000;15;384.038357195689
"124";"2000-04-21";6793;2000;16;53.9792225803045
"132";"2000-04-28";6553;2000;17;-152.653469727388
"140";"2000-05-05";6627;2000;18;-383.480392804311
"148";"2000-05-12";6305;2000;19;-375.122219727388
"156";"2000-05-19";6392;2000;20;-479.044815881234
"164";"2000-05-26";6052;2000;21;-528.704912035081
"172";"2000-06-02";6630;2000;22;-635.105873573542
"180";"2000-06-09";6147;2000;23;-694.379912035081
"188";"2000-06-16";6538;2000;24;-651.996258188927
"196";"2000-06-23";6324;2000;25;-553.682796650465
"204";"2000-06-30";6309;2000;26;-527.113085112004
"212";"2000-07-07";6385;2000;27;-508.842663866582
"220";"2000-07-14";6071;2000;28;-560.226363500282
"228";"2000-07-21";6359;2000;29;-640.219037492956
"236";"2000-07-28";6152;2000;30;-611.319770093689
"244";"2000-08-04";6355;2000;31;-472.455759104678
"252";"2000-08-11";6200;2000;32;-550.08671148563
"260";"2000-08-18";6489;2000;33;-685.380209654128
"268";"2000-08-25";6119;2000;34;-808.378836027755
"276";"2000-09-01";6056;2000;35;-853.706354342773
"284";"2000-09-08";5964;2000;36;-950.728469727388
"292";"2000-09-15";6077;2000;37;-1029.406835112
"300";"2000-09-22";5693;2000;38;-990.292892804311
"308";"2000-09-29";5899;2000;39;-893.025585112003
"316";"2000-10-06";6260;2000;40;-778.935200496619
"324";"2000-10-13";6382;2000;41;-681.168854342773
"332";"2000-10-20";6603;2000;42;-574.574142804311
"340";"2000-10-27";6614;2000;43;-477.215488958157
"348";"2000-11-03";6342;2000;44;-414.753950496618
"356";"2000-11-10";6742;2000;45;-272.753469727388
"364";"2000-11-17";6795;2000;46;-99.5640466504649
"372";"2000-11-24";6949;2000;47;-32.9005851120035
"380";"2000-12-01";6833;2000;48;119.454222580304
"388";"2000-12-08";6624;2000;49;216.247972580304
"396";"2000-12-15";6779;2000;50;399.370568734151
"404";"2000-12-22";6969;2000;51;649.527299503381
"412";"2000-12-29";7206;2000;52;962.95758796492
"428";"2001-01-12";7465;2001;1;1484.48306873415
"436";"2001-01-19";7281;2001;2;1649.12537642646
"444";"2001-01-26";7138;2001;3;1699.3104725803
"452";"2001-02-02";7435;2001;4;1480.04268411877
"460";"2001-02-09";7359;2001;5;1436.48162642646
"468";"2001-02-16";7147;2001;6;1295.05806873415
"476";"2001-02-23";7239;2001;7;1169.1167225803
"484";"2001-03-02";7141;2001;8;993.138357195689
"492";"2001-03-09";7425;2001;9;841.311434118766
"500";"2001-03-16";7431;2001;10;705.610953349535
"508";"2001-03-23";6829;2001;11;498.465280272612
"516";"2001-03-30";6784;2001;12;454.431626426458
"524";"2001-04-06";6591;2001;13;701.410472580304
"532";"2001-04-13";6714;2001;14;673.65758796492
"540";"2001-04-20";6629;2001;15;384.038357195689
"548";"2001-04-27";6654;2001;16;53.9792225803045
"556";"2001-05-04";6796;2001;17;-152.653469727388
"564";"2001-05-11";6665;2001;18;-383.480392804311
"572";"2001-05-18";6769;2001;19;-375.122219727388
"580";"2001-05-25";6763;2001;20;-479.044815881234
"588";"2001-06-01";6752;2001;21;-528.704912035081
"596";"2001-06-08";7196;2001;22;-635.105873573542
"604";"2001-06-15";6560;2001;23;-694.379912035081
"612";"2001-06-22";6256;2001;24;-651.996258188927
"620";"2001-06-29";6539;2001;25;-553.682796650465
"628";"2001-07-06";6951;2001;26;-527.113085112004
"636";"2001-07-13";6763;2001;27;-508.842663866582
"644";"2001-07-20";6474;2001;28;-560.226363500282
"652";"2001-07-27";6129;2001;29;-640.219037492956
"660";"2001-08-03";6380;2001;30;-611.319770093689
"668";"2001-08-10";7179;2001;31;-472.455759104678
"676";"2001-08-17";6796;2001;32;-550.08671148563
"684";"2001-08-24";6546;2001;33;-685.380209654128
"692";"2001-08-31";6544;2001;34;-808.378836027755
"700";"2001-09-07";6299;2001;35;-853.706354342773
"708";"2001-09-14";6147;2001;36;-950.728469727388
"716";"2001-09-21";6020;2001;37;-1029.406835112
"724";"2001-09-28";6058;2001;38;-990.292892804311
"732";"2001-10-05";6172;2001;39;-893.025585112003
"740";"2001-10-12";6436;2001;40;-778.935200496619
"748";"2001-10-19";6395;2001;41;-681.168854342773
"756";"2001-10-26";6356;2001;42;-574.574142804311
"764";"2001-11-02";6516;2001;43;-477.215488958157
"772";"2001-11-09";6411;2001;44;-414.753950496618
"780";"2001-11-16";6634;2001;45;-272.753469727388
"788";"2001-11-23";7319;2001;46;-99.5640466504649
"796";"2001-11-30";7275;2001;47;-32.9005851120035
"804";"2001-12-07";7351;2001;48;119.454222580304
"812";"2001-12-14";7327;2001;49;216.247972580304
"820";"2001-12-21";7551;2001;50;399.370568734151
"828";"2001-12-28";8002;2001;51;649.527299503381
"836";"2002-01-04";8716;2001;52;962.95758796492
"852";"2002-01-11";9120;2002;1;1484.48306873415
"860";"2002-01-18";9076;2002;2;1649.12537642646
"868";"2002-01-25";8968;2002;3;1699.3104725803
"876";"2002-02-01";8798;2002;4;1480.04268411877
"884";"2002-02-08";8845;2002;5;1436.48162642646
"892";"2002-02-15";8518;2002;6;1295.05806873415
"900";"2002-02-22";8186;2002;7;1169.1167225803
"908";"2002-03-01";8079;2002;8;993.138357195689
"916";"2002-03-08";7874;2002;9;841.311434118766
"924";"2002-03-15";7821;2002;10;705.610953349535
"932";"2002-03-22";7545;2002;11;498.465280272612
"940";"2002-03-29";7442;2002;12;454.431626426458
"948";"2002-04-05";6847;2002;13;701.410472580304
"956";"2002-04-12";7205;2002;14;673.65758796492
"964";"2002-04-19";7029;2002;15;384.038357195689
"972";"2002-04-26";6995;2002;16;53.9792225803045
"980";"2002-05-03";6999;2002;17;-152.653469727388
"988";"2002-05-10";6629;2002;18;-383.480392804311
"996";"2002-05-17";6466;2002;19;-375.122219727388
"1004";"2002-05-24";6617;2002;20;-479.044815881234
"1012";"2002-05-31";6562;2002;21;-528.704912035081
"1020";"2002-06-07";6385;2002;22;-635.105873573542
"1028";"2002-06-14";6270;2002;23;-694.379912035081
"1036";"2002-06-21";6802;2002;24;-651.996258188927
"1044";"2002-06-28";6981;2002;25;-553.682796650465
"1052";"2002-07-05";6698;2002;26;-527.113085112004
"1060";"2002-07-12";6470;2002;27;-508.842663866582
"1068";"2002-07-19";6217;2002;28;-560.226363500282
"1076";"2002-07-26";6504;2002;29;-640.219037492956
"1084";"2002-08-02";6525;2002;30;-611.319770093689
"1092";"2002-08-09";6477;2002;31;-472.455759104678
"1100";"2002-08-16";6068;2002;32;-550.08671148563
"1108";"2002-08-23";6116;2002;33;-685.380209654128
"1116";"2002-08-30";6043;2002;34;-808.378836027755
"1124";"2002-09-06";6044;2002;35;-853.706354342773
"1132";"2002-09-13";6042;2002;36;-950.728469727388
"1140";"2002-09-20";6034;2002;37;-1029.406835112
"1148";"2002-09-27";6220;2002;38;-990.292892804311
"1156";"2002-10-04";6180;2002;39;-893.025585112003
"1164";"2002-10-11";6267;2002;40;-778.935200496619
"1172";"2002-10-18";6390;2002;41;-681.168854342773
"1180";"2002-10-25";6611;2002;42;-574.574142804311
"1188";"2002-11-01";6646;2002;43;-477.215488958157
"1196";"2002-11-08";6615;2002;44;-414.753950496618
"1204";"2002-11-15";6682;2002;45;-272.753469727388
"1212";"2002-11-22";6790;2002;46;-99.5640466504649
"1220";"2002-11-29";6699;2002;47;-32.9005851120035
"1228";"2002-12-06";7133;2002;48;119.454222580304
"1236";"2002-12-13";7222;2002;49;216.247972580304
"1244";"2002-12-20";7453;2002;50;399.370568734151
"1252";"2002-12-27";7497;2002;51;649.527299503381
"1260";"2003-01-03";7438;2002;52;962.95758796492
"1276";"2003-01-10";7783;2003;1;1484.48306873415
"1284";"2003-01-17";7673;2003;2;1649.12537642646
"1292";"2003-01-24";8410;2003;3;1699.3104725803
"1300";"2003-01-31";8248;2003;4;1480.04268411877
"1308";"2003-02-07";8051;2003;5;1436.48162642646
"1316";"2003-02-14";8127;2003;6;1295.05806873415
"1324";"2003-02-21";7658;2003;7;1169.1167225803
"1332";"2003-02-28";8005;2003;8;993.138357195689
"1340";"2003-03-07";7694;2003;9;841.311434118766
"1348";"2003-03-14";7559;2003;10;705.610953349535
"1356";"2003-03-21";7207;2003;11;498.465280272612
"1364";"2003-03-28";7164;2003;12;454.431626426458
"1372";"2003-04-04";7206;2003;13;701.410472580304
"1380";"2003-04-11";7077;2003;14;673.65758796492
"1388";"2003-04-18";7194;2003;15;384.038357195689
"1396";"2003-04-25";7061;2003;16;53.9792225803045
"1404";"2003-05-02";7062;2003;17;-152.653469727388
"1412";"2003-05-09";6899;2003;18;-383.480392804311
"1420";"2003-05-16";6690;2003;19;-375.122219727388
"1428";"2003-05-23";6887;2003;20;-479.044815881234
"1436";"2003-05-30";6750;2003;21;-528.704912035081
"1444";"2003-06-06";6914;2003;22;-635.105873573542
"1452";"2003-06-13";6805;2003;23;-694.379912035081
"1460";"2003-06-20";7690;2003;24;-651.996258188927
"1468";"2003-06-27";7727;2003;25;-553.682796650465
"1476";"2003-07-04";7363;2003;26;-527.113085112004
"1484";"2003-07-11";6650;2003;27;-508.842663866582
"1492";"2003-07-18";7120;2003;28;-560.226363500282
"1500";"2003-07-25";6855;2003;29;-640.219037492956
"1508";"2003-08-01";7188;2003;30;-611.319770093689
"1516";"2003-08-08";7777;2003;31;-472.455759104678
"1524";"2003-08-15";8654;2003;32;-550.08671148563
"1532";"2003-08-22";8774;2003;33;-685.380209654128
"1540";"2003-08-29";7003;2003;34;-808.378836027755
"1548";"2003-09-05";6564;2003;35;-853.706354342773
"1556";"2003-09-12";6268;2003;36;-950.728469727388
"1564";"2003-09-19";6198;2003;37;-1029.406835112
"1572";"2003-09-26";6612;2003;38;-990.292892804311
"1580";"2003-10-03";6473;2003;39;-893.025585112003
"1588";"2003-10-10";6230;2003;40;-778.935200496619
"1596";"2003-10-17";6551;2003;41;-681.168854342773
"1604";"2003-10-24";6650;2003;42;-574.574142804311
"1612";"2003-10-31";6822;2003;43;-477.215488958157
"1620";"2003-11-07";7139;2003;44;-414.753950496618
"1628";"2003-11-14";7496;2003;45;-272.753469727388
"1636";"2003-11-21";7598;2003;46;-99.5640466504649
"1644";"2003-11-28";7444;2003;47;-32.9005851120035
"1652";"2003-12-05";7680;2003;48;119.454222580304
"1660";"2003-12-12";7977;2003;49;216.247972580304
"1668";"2003-12-19";8085;2003;50;399.370568734151
"1676";"2003-12-26";8031;2003;51;649.527299503381
"1684";"2004-01-02";8181;2003;52;962.95758796492
"1700";"2004-01-09";8684;2004;1;1484.48306873415
"1708";"2004-01-16";8649;2004;2;1649.12537642646
"1716";"2004-01-23";8053;2004;3;1699.3104725803
"1724";"2004-01-30";8005;2004;4;1480.04268411877
"1732";"2004-02-06";7669;2004;5;1436.48162642646
"1740";"2004-02-13";7597;2004;6;1295.05806873415
"1748";"2004-02-20";7339;2004;7;1169.1167225803
"1756";"2004-02-27";7481;2004;8;993.138357195689
"1764";"2004-03-05";7579;2004;9;841.311434118766
"1772";"2004-03-12";7952;2004;10;705.610953349535
"1780";"2004-03-19";7751;2004;11;498.465280272612
"1788";"2004-03-26";7417;2004;12;454.431626426458
"1796";"2004-04-02";7171;2004;13;701.410472580304
"1804";"2004-04-09";7211;2004;14;673.65758796492
"1812";"2004-04-16";7070;2004;15;384.038357195689
"1820";"2004-04-23";7278;2004;16;53.9792225803045
"1828";"2004-04-30";7029;2004;17;-152.653469727388
"1836";"2004-05-07";6832;2004;18;-383.480392804311
"1844";"2004-05-14";6827;2004;19;-375.122219727388
"1852";"2004-05-21";6745;2004;20;-479.044815881234
"1860";"2004-05-28";6927;2004;21;-528.704912035081
"1868";"2004-06-04";6624;2004;22;-635.105873573542
"1876";"2004-06-11";6512;2004;23;-694.379912035081
"1884";"2004-06-18";6590;2004;24;-651.996258188927
"1892";"2004-06-25";6421;2004;25;-553.682796650465
"1900";"2004-07-02";6395;2004;26;-527.113085112004
"1908";"2004-07-09";6868;2004;27;-508.842663866582
"1916";"2004-07-16";6223;2004;28;-560.226363500282
"1924";"2004-07-23";6274;2004;29;-640.219037492956
"1932";"2004-07-30";6738;2004;30;-611.319770093689
"1940";"2004-08-06";7034;2004;31;-472.455759104678
"1948";"2004-08-13";6693;2004;32;-550.08671148563
"1956";"2004-08-20";6507;2004;33;-685.380209654128
"1964";"2004-08-27";6296;2004;34;-808.378836027755
"1972";"2004-09-03";6381;2004;35;-853.706354342773
"1980";"2004-09-10";6277;2004;36;-950.728469727388
"1988";"2004-09-17";6235;2004;37;-1029.406835112
"1996";"2004-09-24";6158;2004;38;-990.292892804311
"2004";"2004-10-01";6200;2004;39;-893.025585112003
"2012";"2004-10-08";6296;2004;40;-778.935200496619
"2020";"2004-10-15";6609;2004;41;-681.168854342773
"2028";"2004-10-22";6621;2004;42;-574.574142804311
"2036";"2004-10-29";7021;2004;43;-477.215488958157
"2044";"2004-11-05";6633;2004;44;-414.753950496618
"2052";"2004-11-12";7067;2004;45;-272.753469727388
"2060";"2004-11-19";6892;2004;46;-99.5640466504649
"2068";"2004-11-26";7338;2004;47;-32.9005851120035
"2076";"2004-12-03";7389;2004;48;119.454222580304
"2084";"2004-12-10";7513;2004;49;216.247972580304
"2092";"2004-12-17";7537;2004;50;399.370568734151
"2100";"2004-12-24";7837;2004;51;649.527299503381
"2108";"2004-12-31";8296;2004;52;962.95758796492
"2132";"2005-01-07";10846;2005;1;1484.48306873415
"2140";"2005-01-14";11299;2005;2;1649.12537642646
"2148";"2005-01-21";11057;2005;3;1699.3104725803
"2156";"2005-01-28";10154;2005;4;1480.04268411877
"2164";"2005-02-04";10247;2005;5;1436.48162642646
"2172";"2005-02-11";9599;2005;6;1295.05806873415
"2180";"2005-02-18";8866;2005;7;1169.1167225803
"2188";"2005-02-25";8823;2005;8;993.138357195689
"2196";"2005-03-04";8567;2005;9;841.311434118766
"2204";"2005-03-11";9000;2005;10;705.610953349535
"2212";"2005-03-18";8595;2005;11;498.465280272612
"2220";"2005-03-25";7894;2005;12;454.431626426458
"2228";"2005-04-01";7536;2005;13;701.410472580304
"2236";"2005-04-08";7113;2005;14;673.65758796492
"2244";"2005-04-15";7004;2005;15;384.038357195689
"2252";"2005-04-22";7022;2005;16;53.9792225803045
"2260";"2005-04-29";6957;2005;17;-152.653469727388
"2268";"2005-05-06";6816;2005;18;-383.480392804311
"2276";"2005-05-13";6525;2005;19;-375.122219727388
"2284";"2005-05-20";6627;2005;20;-479.044815881234
"2292";"2005-05-27";6787;2005;21;-528.704912035081
"2300";"2005-06-03";6528;2005;22;-635.105873573542
"2308";"2005-06-10";6516;2005;23;-694.379912035081
"2316";"2005-06-17";6578;2005;24;-651.996258188927
"2324";"2005-06-24";6908;2005;25;-553.682796650465
"2332";"2005-07-01";6570;2005;26;-527.113085112004
"2340";"2005-07-08";6271;2005;27;-508.842663866582
"2348";"2005-07-15";6489;2005;28;-560.226363500282
"2356";"2005-07-22";6423;2005;29;-640.219037492956
"2364";"2005-07-29";6369;2005;30;-611.319770093689
"2372";"2005-08-05";6233;2005;31;-472.455759104678
"2380";"2005-08-12";6374;2005;32;-550.08671148563
"2388";"2005-08-19";6096;2005;33;-685.380209654128
"2396";"2005-08-26";6079;2005;34;-808.378836027755
"2404";"2005-09-02";6321;2005;35;-853.706354342773
"2412";"2005-09-09";5942;2005;36;-950.728469727388
"2420";"2005-09-16";6143;2005;37;-1029.406835112
"2428";"2005-09-23";6006;2005;38;-990.292892804311
"2436";"2005-09-30";6338;2005;39;-893.025585112003
"2444";"2005-10-07";6375;2005;40;-778.935200496619
"2452";"2005-10-14";6565;2005;41;-681.168854342773
"2460";"2005-10-21";6533;2005;42;-574.574142804311
"2468";"2005-10-28";6665;2005;43;-477.215488958157
"2476";"2005-11-04";6452;2005;44;-414.753950496618
"2484";"2005-11-11";6784;2005;45;-272.753469727388
"2492";"2005-11-18";7051;2005;46;-99.5640466504649
"2500";"2005-11-25";7025;2005;47;-32.9005851120035
"2508";"2005-12-02";7528;2005;48;119.454222580304
"2516";"2005-12-09";7153;2005;49;216.247972580304
"2524";"2005-12-16";7493;2005;50;399.370568734151
"2532";"2005-12-23";7833;2005;51;649.527299503381
"2540";"2005-12-30";8245;2005;52;962.95758796492
"2556";"2006-01-06";8240;2006;1;1484.48306873415
"2564";"2006-01-13";7923;2006;2;1649.12537642646
"2572";"2006-01-20";7936;2006;3;1699.3104725803
"2580";"2006-01-27";7665;2006;4;1480.04268411877
"2588";"2006-02-03";7936;2006;5;1436.48162642646
"2596";"2006-02-10";7862;2006;6;1295.05806873415
"2604";"2006-02-17";7978;2006;7;1169.1167225803
"2612";"2006-02-24";7577;2006;8;993.138357195689
"2620";"2006-03-03";7893;2006;9;841.311434118766
"2628";"2006-03-10";7956;2006;10;705.610953349535
"2636";"2006-03-17";7597;2006;11;498.465280272612
"2644";"2006-03-24";7300;2006;12;454.431626426458
"2652";"2006-03-31";7248;2006;13;701.410472580304
"2660";"2006-04-07";7014;2006;14;673.65758796492
"2668";"2006-04-14";6869;2006;15;384.038357195689
"2676";"2006-04-21";6735;2006;16;53.9792225803045
"2684";"2006-04-28";6851;2006;17;-152.653469727388
"2692";"2006-05-05";6776;2006;18;-383.480392804311
"2700";"2006-05-12";6699;2006;19;-375.122219727388
"2708";"2006-05-19";6865;2006;20;-479.044815881234
"2716";"2006-05-26";6523;2006;21;-528.704912035081
"2724";"2006-06-02";6484;2006;22;-635.105873573542
"2732";"2006-06-09";6817;2006;23;-694.379912035081
"2740";"2006-06-16";6588;2006;24;-651.996258188927
"2748";"2006-06-23";6629;2006;25;-553.682796650465
"2756";"2006-06-30";6600;2006;26;-527.113085112004
"2764";"2006-07-07";6630;2006;27;-508.842663866582
"2772";"2006-07-14";7154;2006;28;-560.226363500282
"2780";"2006-07-21";7433;2006;29;-640.219037492956
"2788";"2006-07-28";7349;2006;30;-611.319770093689
"2796";"2006-08-04";6883;2006;31;-472.455759104678
"2804";"2006-08-11";6554;2006;32;-550.08671148563
"2812";"2006-08-18";6142;2006;33;-685.380209654128
"2820";"2006-08-25";6449;2006;34;-808.378836027755
"2828";"2006-09-01";6586;2006;35;-853.706354342773
"2836";"2006-09-08";6755;2006;36;-950.728469727388
"2844";"2006-09-15";6275;2006;37;-1029.406835112
"2852";"2006-09-22";6389;2006;38;-990.292892804311
"2860";"2006-09-29";6475;2006;39;-893.025585112003
"2868";"2006-10-06";6342;2006;40;-778.935200496619
"2876";"2006-10-13";6572;2006;41;-681.168854342773
"2884";"2006-10-20";6686;2006;42;-574.574142804311
"2892";"2006-10-27";6841;2006;43;-477.215488958157
"2900";"2006-11-03";6852;2006;44;-414.753950496618
"2908";"2006-11-10";6726;2006;45;-272.753469727388
"2916";"2006-11-17";6935;2006;46;-99.5640466504649
"2924";"2006-11-24";7254;2006;47;-32.9005851120035
"2932";"2006-12-01";7044;2006;48;119.454222580304
"2940";"2006-12-08";7248;2006;49;216.247972580304
"2948";"2006-12-15";7593;2006;50;399.370568734151
"2956";"2006-12-22";7909;2006;51;649.527299503381
"2964";"2006-12-29";8529;2006;52;962.95758796492
"2980";"2007-01-12";8742;2007;1;1484.48306873415
"2988";"2007-01-19";8807;2007;2;1649.12537642646
"2996";"2007-01-26";8477;2007;3;1699.3104725803
"3004";"2007-02-02";8505;2007;4;1480.04268411877
"3012";"2007-02-09";9021;2007;5;1436.48162642646
"3020";"2007-02-16";9198;2007;6;1295.05806873415
"3028";"2007-02-23";8466;2007;7;1169.1167225803
"3036";"2007-03-02";8009;2007;8;993.138357195689
"3044";"2007-03-09";8016;2007;9;841.311434118766
"3052";"2007-03-16";7503;2007;10;705.610953349535
"3060";"2007-03-23";7396;2007;11;498.465280272612
"3068";"2007-03-30";7704;2007;12;454.431626426458
"3076";"2007-04-06";7756;2007;13;701.410472580304
"3084";"2007-04-13";7628;2007;14;673.65758796492
"3092";"2007-04-20";7568;2007;15;384.038357195689
"3100";"2007-04-27";7460;2007;16;53.9792225803045
"3108";"2007-05-04";7029;2007;17;-152.653469727388
"3116";"2007-05-11";6820;2007;18;-383.480392804311
"3124";"2007-05-18";7162;2007;19;-375.122219727388
"3132";"2007-05-25";7086;2007;20;-479.044815881234
"3140";"2007-06-01";6711;2007;21;-528.704912035081
"3148";"2007-06-08";6772;2007;22;-635.105873573542
"3156";"2007-06-15";6844;2007;23;-694.379912035081
"3164";"2007-06-22";6789;2007;24;-651.996258188927
"3172";"2007-06-29";6717;2007;25;-553.682796650465
"3180";"2007-07-06";6565;2007;26;-527.113085112004
"3188";"2007-07-13";6723;2007;27;-508.842663866582
"3196";"2007-07-20";6680;2007;28;-560.226363500282
"3204";"2007-07-27";6623;2007;29;-640.219037492956
"3212";"2007-08-03";6715;2007;30;-611.319770093689
"3220";"2007-08-10";7268;2007;31;-472.455759104678
"3228";"2007-08-17";6608;2007;32;-550.08671148563
"3236";"2007-08-24";6418;2007;33;-685.380209654128
"3244";"2007-08-31";6304;2007;34;-808.378836027755
"3252";"2007-09-07";6492;2007;35;-853.706354342773
"3260";"2007-09-14";6396;2007;36;-950.728469727388
"3268";"2007-09-21";6557;2007;37;-1029.406835112
"3276";"2007-09-28";6243;2007;38;-990.292892804311
"3284";"2007-10-05";6460;2007;39;-893.025585112003
"3292";"2007-10-12";6732;2007;40;-778.935200496619
"3300";"2007-10-19";6612;2007;41;-681.168854342773
"3308";"2007-10-26";7109;2007;42;-574.574142804311
"3316";"2007-11-02";6995;2007;43;-477.215488958157
"3324";"2007-11-09";7249;2007;44;-414.753950496618
"3332";"2007-11-16";7420;2007;45;-272.753469727388
"3340";"2007-11-23";7543;2007;46;-99.5640466504649
"3348";"2007-11-30";7837;2007;47;-32.9005851120035
"3356";"2007-12-07";7803;2007;48;119.454222580304
"3364";"2007-12-14";7934;2007;49;216.247972580304
"3372";"2007-12-21";7861;2007;50;399.370568734151
"3380";"2007-12-28";8473;2007;51;649.527299503381
"3388";"2008-01-04";8287;2007;52;962.95758796492
"3404";"2008-01-11";9001;2008;1;1484.48306873415
"3412";"2008-01-18";8982;2008;2;1649.12537642646
"3420";"2008-01-25";8690;2008;3;1699.3104725803
"3428";"2008-02-01";8150;2008;4;1480.04268411877
"3436";"2008-02-08";8095;2008;5;1436.48162642646
"3444";"2008-02-15";8283;2008;6;1295.05806873415
"3452";"2008-02-22";8347;2008;7;1169.1167225803
"3460";"2008-02-29";8188;2008;8;993.138357195689
"3468";"2008-03-07";8190;2008;9;841.311434118766
